date,Housing Inventory: Active Listing Count Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2019-05-01,8.91,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2019-06-01,7.58,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2019-07-01,5.24,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2019-08-01,3.92,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2019-09-01,0.19,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2019-10-01,-0.83,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2019-11-01,-3.32,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2019-12-01,-7.22,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2020-01-01,-8.07,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2020-02-01,-8.91,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2020-03-01,-11.41,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2020-04-01,-19.91,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2020-05-01,-29.45,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2020-06-01,-28.63,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2020-07-01,-23.87,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2020-08-01,-19.27,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2020-09-01,-16.59,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2020-10-01,-14.47,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2020-11-01,-13.02,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2020-12-01,-12.84,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2021-01-01,-17.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2021-02-01,-23.95,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2021-03-01,-26.48,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2021-04-01,-20.54,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2021-05-01,-11.95,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2021-06-01,-10.64,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2021-07-01,-14.54,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2021-08-01,-14.44,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2021-09-01,-15.21,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2021-10-01,-16.57,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2021-11-01,-17.38,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Active Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",ACTLISCOUYY35620,Monthly,Not Seasonally Adjusted
2017-07-01,-18.92,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2017-08-01,-16.84,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2017-09-01,-19.28,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2017-10-01,-24.84,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2017-11-01,-21.89,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2017-12-01,-25.66,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2018-01-01,-28.3,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2018-02-01,-19.96,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2018-03-01,-13.82,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2018-04-01,-10.8,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2018-05-01,-9.65,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2018-06-01,-6.84,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2018-07-01,-9.42,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2018-08-01,-7.02,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2018-09-01,1.73,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2018-10-01,14.24,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2018-11-01,14.02,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2018-12-01,25.84,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2019-01-01,29.21,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2019-02-01,16.35,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2019-03-01,15.24,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2019-04-01,3.63,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2019-05-01,-4.93,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2019-06-01,-10.49,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2019-07-01,-15.36,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2019-08-01,-23.08,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2019-09-01,-25.46,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2019-10-01,-11.57,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2019-11-01,-12.46,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2019-12-01,-31.15,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2020-01-01,-37.27,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2020-02-01,-22.58,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2020-03-01,-9.74,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2020-04-01,-4.67,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2020-05-01,-8.86,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2020-06-01,-22.46,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2020-07-01,-24.2,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2020-08-01,-25.66,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2020-09-01,-30.17,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2020-10-01,-39.09,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2020-11-01,-63.95,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2020-12-01,-56.04,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2021-01-01,-52.27,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2021-02-01,-60.42,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2021-03-01,-59.13,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2021-04-01,-57.6,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2021-05-01,-50.47,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2021-06-01,-42.57,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2021-07-01,-39.4,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2021-08-01,-26.4,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2021-09-01,-23.1,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2021-10-01,-22.59,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2021-11-01,12.11,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Active Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",ACTLISCOUYY36500,Monthly,Not Seasonally Adjusted
2017-07-01,-14.0,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Active Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",ACTLISCOUYY37100,Monthly,Not Seasonally Adjusted
2017-08-01,-12.69,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Active Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",ACTLISCOUYY37100,Monthly,Not Seasonally Adjusted
2017-09-01,-11.88,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Active Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",ACTLISCOUYY37100,Monthly,Not Seasonally Adjusted
2017-10-01,-12.53,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Active Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",ACTLISCOUYY37100,Monthly,Not Seasonally Adjusted
2017-11-01,-11.22,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Active Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",ACTLISCOUYY37100,Monthly,Not Seasonally Adjusted
2017-12-01,-11.99,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Active Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",ACTLISCOUYY37100,Monthly,Not Seasonally Adjusted
2018-01-01,-14.98,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Active Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",ACTLISCOUYY37100,Monthly,Not Seasonally Adjusted
2018-02-01,-6.03,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Active Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",ACTLISCOUYY37100,Monthly,Not Seasonally Adjusted
2018-03-01,5.44,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Active Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",ACTLISCOUYY37100,Monthly,Not Seasonally Adjusted
2018-04-01,7.67,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Active Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",ACTLISCOUYY37100,Monthly,Not Seasonally Adjusted
2018-05-01,7.36,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Active Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",ACTLISCOUYY37100,Monthly,Not Seasonally Adjusted
2018-06-01,12.59,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Active Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",ACTLISCOUYY37100,Monthly,Not Seasonally Adjusted
2018-07-01,19.69,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Active Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",ACTLISCOUYY37100,Monthly,Not Seasonally Adjusted
2018-08-01,20.12,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Active Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",ACTLISCOUYY37100,Monthly,Not Seasonally Adjusted
