date,Housing Inventory: Average Listing Price Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2017-09-01,2.25,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2017-10-01,6.46,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2017-11-01,5.11,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2017-12-01,6.75,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2018-01-01,8.96,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2018-02-01,8.34,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2018-03-01,13.07,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2018-04-01,17.56,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2018-05-01,13.14,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2018-06-01,13.87,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2018-07-01,17.06,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2018-08-01,19.18,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2018-09-01,14.61,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2018-10-01,13.16,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2018-11-01,16.11,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2018-12-01,16.22,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2019-01-01,19.8,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2019-02-01,18.21,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2019-03-01,10.87,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2019-04-01,3.36,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2019-05-01,5.69,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2019-06-01,6.31,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2019-07-01,1.17,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2019-08-01,1.49,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2019-09-01,3.41,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2019-10-01,2.68,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2019-11-01,3.1,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2019-12-01,3.55,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2020-01-01,-0.61,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2020-02-01,0.41,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2020-03-01,17.09,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2020-04-01,17.52,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2020-05-01,26.8,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2020-06-01,26.9,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2020-07-01,28.41,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2020-08-01,27.19,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2020-09-01,20.92,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2020-10-01,20.96,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2020-11-01,20.25,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2020-12-01,22.04,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2021-01-01,21.18,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2021-02-01,12.57,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2021-03-01,-3.5,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2021-04-01,-4.53,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2021-05-01,-17.11,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2021-06-01,-15.77,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2021-07-01,-17.47,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2021-08-01,-12.21,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2021-09-01,-2.84,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2021-10-01,-0.16,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2021-11-01,6.17,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita Falls, TX (CBSA)",AVELISPRIYY48660,Monthly,Not Seasonally Adjusted
2017-07-01,4.0,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2017-08-01,3.82,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2017-09-01,1.0,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2017-10-01,1.22,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2017-11-01,1.47,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2017-12-01,1.91,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2018-01-01,2.93,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2018-02-01,4.65,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2018-03-01,2.98,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2018-04-01,5.95,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2018-05-01,3.28,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2018-06-01,4.12,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2018-07-01,8.49,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2018-08-01,10.32,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2018-09-01,10.15,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2018-10-01,10.78,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2018-11-01,8.32,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2018-12-01,7.9,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2019-01-01,7.58,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2019-02-01,9.11,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2019-03-01,9.94,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2019-04-01,8.03,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2019-05-01,11.08,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2019-06-01,9.85,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2019-07-01,3.51,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2019-08-01,0.79,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2019-09-01,3.88,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2019-10-01,8.9,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2019-11-01,9.49,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2019-12-01,7.11,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2020-01-01,6.81,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2020-02-01,6.58,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2020-03-01,9.6,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2020-04-01,7.75,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2020-05-01,7.86,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2020-06-01,13.64,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2020-07-01,13.76,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2020-08-01,17.4,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2020-09-01,15.37,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2020-10-01,8.16,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2020-11-01,7.99,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2020-12-01,6.4,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2021-01-01,9.8,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2021-02-01,11.66,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2021-03-01,7.29,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2021-04-01,2.49,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2021-05-01,-3.78,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2021-06-01,-8.71,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2021-07-01,-7.48,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2021-08-01,-8.13,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2021-09-01,-8.92,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2021-10-01,-4.42,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2021-11-01,1.43,KS,"Wichita, KS",Wichita,"Housing Inventory: Average Listing Price Year-Over-Year in Wichita, KS (CBSA)",AVELISPRIYY48620,Monthly,Not Seasonally Adjusted
2017-07-01,4.28,PA,"York-Hanover, PA",York,"Housing Inventory: Average Listing Price Year-Over-Year in York-Hanover, PA (CBSA)",AVELISPRIYY49620,Monthly,Not Seasonally Adjusted
2017-08-01,3.72,PA,"York-Hanover, PA",York,"Housing Inventory: Average Listing Price Year-Over-Year in York-Hanover, PA (CBSA)",AVELISPRIYY49620,Monthly,Not Seasonally Adjusted
2017-09-01,1.66,PA,"York-Hanover, PA",York,"Housing Inventory: Average Listing Price Year-Over-Year in York-Hanover, PA (CBSA)",AVELISPRIYY49620,Monthly,Not Seasonally Adjusted
2017-10-01,3.72,PA,"York-Hanover, PA",York,"Housing Inventory: Average Listing Price Year-Over-Year in York-Hanover, PA (CBSA)",AVELISPRIYY49620,Monthly,Not Seasonally Adjusted
2017-11-01,1.57,PA,"York-Hanover, PA",York,"Housing Inventory: Average Listing Price Year-Over-Year in York-Hanover, PA (CBSA)",AVELISPRIYY49620,Monthly,Not Seasonally Adjusted
2017-12-01,0.85,PA,"York-Hanover, PA",York,"Housing Inventory: Average Listing Price Year-Over-Year in York-Hanover, PA (CBSA)",AVELISPRIYY49620,Monthly,Not Seasonally Adjusted
2018-01-01,5.4,PA,"York-Hanover, PA",York,"Housing Inventory: Average Listing Price Year-Over-Year in York-Hanover, PA (CBSA)",AVELISPRIYY49620,Monthly,Not Seasonally Adjusted
2018-02-01,7.99,PA,"York-Hanover, PA",York,"Housing Inventory: Average Listing Price Year-Over-Year in York-Hanover, PA (CBSA)",AVELISPRIYY49620,Monthly,Not Seasonally Adjusted
2018-03-01,6.26,PA,"York-Hanover, PA",York,"Housing Inventory: Average Listing Price Year-Over-Year in York-Hanover, PA (CBSA)",AVELISPRIYY49620,Monthly,Not Seasonally Adjusted
2018-04-01,3.42,PA,"York-Hanover, PA",York,"Housing Inventory: Average Listing Price Year-Over-Year in York-Hanover, PA (CBSA)",AVELISPRIYY49620,Monthly,Not Seasonally Adjusted
2018-05-01,4.71,PA,"York-Hanover, PA",York,"Housing Inventory: Average Listing Price Year-Over-Year in York-Hanover, PA (CBSA)",AVELISPRIYY49620,Monthly,Not Seasonally Adjusted
2018-06-01,5.39,PA,"York-Hanover, PA",York,"Housing Inventory: Average Listing Price Year-Over-Year in York-Hanover, PA (CBSA)",AVELISPRIYY49620,Monthly,Not Seasonally Adjusted
2018-07-01,4.41,PA,"York-Hanover, PA",York,"Housing Inventory: Average Listing Price Year-Over-Year in York-Hanover, PA (CBSA)",AVELISPRIYY49620,Monthly,Not Seasonally Adjusted
2018-08-01,4.58,PA,"York-Hanover, PA",York,"Housing Inventory: Average Listing Price Year-Over-Year in York-Hanover, PA (CBSA)",AVELISPRIYY49620,Monthly,Not Seasonally Adjusted
2018-09-01,3.81,PA,"York-Hanover, PA",York,"Housing Inventory: Average Listing Price Year-Over-Year in York-Hanover, PA (CBSA)",AVELISPRIYY49620,Monthly,Not Seasonally Adjusted
2018-10-01,1.68,PA,"York-Hanover, PA",York,"Housing Inventory: Average Listing Price Year-Over-Year in York-Hanover, PA (CBSA)",AVELISPRIYY49620,Monthly,Not Seasonally Adjusted
2018-11-01,4.66,PA,"York-Hanover, PA",York,"Housing Inventory: Average Listing Price Year-Over-Year in York-Hanover, PA (CBSA)",AVELISPRIYY49620,Monthly,Not Seasonally Adjusted
