date,Housing Inventory: Median Listing Price per Square Feet Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2020-08-01,2.46,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEYY24220,Monthly,Not Seasonally Adjusted
2020-09-01,-1.6,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEYY24220,Monthly,Not Seasonally Adjusted
2020-10-01,-5.33,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEYY24220,Monthly,Not Seasonally Adjusted
2020-11-01,-5.39,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEYY24220,Monthly,Not Seasonally Adjusted
2020-12-01,-4.97,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEYY24220,Monthly,Not Seasonally Adjusted
2021-01-01,-8.18,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEYY24220,Monthly,Not Seasonally Adjusted
2021-02-01,-1.59,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEYY24220,Monthly,Not Seasonally Adjusted
2021-03-01,1.15,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEYY24220,Monthly,Not Seasonally Adjusted
2021-04-01,0.75,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEYY24220,Monthly,Not Seasonally Adjusted
2021-05-01,2.68,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEYY24220,Monthly,Not Seasonally Adjusted
2021-06-01,9.7,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEYY24220,Monthly,Not Seasonally Adjusted
2021-07-01,14.07,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEYY24220,Monthly,Not Seasonally Adjusted
2021-08-01,11.47,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEYY24220,Monthly,Not Seasonally Adjusted
2021-09-01,16.16,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEYY24220,Monthly,Not Seasonally Adjusted
2021-10-01,19.88,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEYY24220,Monthly,Not Seasonally Adjusted
2021-11-01,27.5,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEYY24220,Monthly,Not Seasonally Adjusted
2017-07-01,-1.55,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2017-08-01,-0.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2017-09-01,0.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2017-10-01,1.88,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2017-11-01,2.48,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2017-12-01,2.99,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2018-01-01,2.99,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2018-02-01,3.93,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2018-03-01,4.19,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2018-04-01,4.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2018-05-01,4.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2018-06-01,4.15,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2018-07-01,4.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2018-08-01,4.48,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2018-09-01,4.07,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2018-10-01,2.86,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2018-11-01,2.55,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2018-12-01,2.01,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2019-01-01,2.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2019-02-01,1.63,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2019-03-01,1.49,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2019-04-01,1.83,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2019-05-01,1.89,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2019-06-01,1.87,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2019-07-01,2.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2019-08-01,2.56,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2019-09-01,2.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2019-10-01,2.51,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2019-11-01,2.19,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2019-12-01,2.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2020-01-01,2.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2020-02-01,2.26,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2020-03-01,2.78,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2020-04-01,2.03,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2020-05-01,3.39,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2020-06-01,5.98,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2020-07-01,6.97,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2020-08-01,8.72,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2020-09-01,13.23,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2020-10-01,14.88,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2020-11-01,15.78,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2020-12-01,15.81,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2021-01-01,16.17,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2021-02-01,17.41,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2021-03-01,17.93,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2021-04-01,20.69,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2021-05-01,22.45,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2021-06-01,21.11,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2021-07-01,20.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2021-08-01,17.88,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2021-09-01,14.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2021-10-01,12.62,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2021-11-01,13.12,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEYY26420,Monthly,Not Seasonally Adjusted
2017-07-01,-6.8,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2017-08-01,-3.35,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2017-09-01,-1.11,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2017-10-01,-1.0,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2017-11-01,2.37,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2017-12-01,0.15,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2018-01-01,0.82,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2018-02-01,-0.26,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2018-03-01,-3.54,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2018-04-01,-2.19,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2018-05-01,-2.73,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2018-06-01,0.09,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2018-07-01,2.99,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2018-08-01,4.93,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2018-09-01,5.61,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2018-10-01,2.99,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2018-11-01,3.93,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2018-12-01,2.57,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2019-01-01,2.01,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2019-02-01,4.16,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2019-03-01,8.7,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2019-04-01,10.51,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2019-05-01,9.79,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2019-06-01,13.34,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2019-07-01,7.75,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
2019-08-01,3.23,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Johnstown, PA (CBSA)",MEDLISPRIPERSQUFEEYY27780,Monthly,Not Seasonally Adjusted
