date,Housing Inventory: New Listing Count Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2020-04-01,-43.17,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: New Listing Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",NEWLISCOUYY35380,Monthly,Not Seasonally Adjusted
2020-05-01,-23.79,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: New Listing Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",NEWLISCOUYY35380,Monthly,Not Seasonally Adjusted
2020-06-01,-17.63,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: New Listing Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",NEWLISCOUYY35380,Monthly,Not Seasonally Adjusted
2020-07-01,-15.91,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: New Listing Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",NEWLISCOUYY35380,Monthly,Not Seasonally Adjusted
2020-08-01,-22.4,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: New Listing Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",NEWLISCOUYY35380,Monthly,Not Seasonally Adjusted
2020-09-01,-15.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: New Listing Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",NEWLISCOUYY35380,Monthly,Not Seasonally Adjusted
2020-10-01,-12.8,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: New Listing Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",NEWLISCOUYY35380,Monthly,Not Seasonally Adjusted
2020-11-01,-11.95,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: New Listing Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",NEWLISCOUYY35380,Monthly,Not Seasonally Adjusted
2020-12-01,0.87,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: New Listing Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",NEWLISCOUYY35380,Monthly,Not Seasonally Adjusted
2021-01-01,-18.5,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: New Listing Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",NEWLISCOUYY35380,Monthly,Not Seasonally Adjusted
2021-02-01,-13.83,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: New Listing Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",NEWLISCOUYY35380,Monthly,Not Seasonally Adjusted
2021-03-01,-35.53,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: New Listing Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",NEWLISCOUYY35380,Monthly,Not Seasonally Adjusted
2021-04-01,16.88,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: New Listing Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",NEWLISCOUYY35380,Monthly,Not Seasonally Adjusted
2021-05-01,7.05,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: New Listing Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",NEWLISCOUYY35380,Monthly,Not Seasonally Adjusted
2021-06-01,10.22,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: New Listing Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",NEWLISCOUYY35380,Monthly,Not Seasonally Adjusted
2021-07-01,25.34,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: New Listing Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",NEWLISCOUYY35380,Monthly,Not Seasonally Adjusted
2021-08-01,19.59,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: New Listing Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",NEWLISCOUYY35380,Monthly,Not Seasonally Adjusted
2021-09-01,-51.21,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: New Listing Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",NEWLISCOUYY35380,Monthly,Not Seasonally Adjusted
2021-10-01,-13.64,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: New Listing Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",NEWLISCOUYY35380,Monthly,Not Seasonally Adjusted
2021-11-01,-9.3,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: New Listing Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",NEWLISCOUYY35380,Monthly,Not Seasonally Adjusted
2017-07-01,12.88,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2017-08-01,25.18,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2017-09-01,0.89,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2017-10-01,17.36,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2017-11-01,-1.04,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2017-12-01,8.26,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2018-01-01,4.55,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2018-02-01,5.98,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2018-03-01,-4.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2018-04-01,12.02,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2018-05-01,4.77,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2018-06-01,5.08,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2018-07-01,6.29,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2018-08-01,3.14,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2018-09-01,19.45,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2018-10-01,6.02,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2018-11-01,8.06,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2018-12-01,10.36,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2019-01-01,16.11,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2019-02-01,-4.32,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2019-03-01,6.85,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2019-04-01,1.63,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2019-05-01,6.34,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2019-06-01,4.52,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2019-07-01,-4.32,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2019-08-01,14.02,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2019-09-01,5.99,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2019-10-01,-6.28,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2019-11-01,-2.05,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2019-12-01,-19.32,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2020-01-01,-4.01,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2020-02-01,8.91,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2020-03-01,-16.75,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2020-04-01,-70.99,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2020-05-01,-40.92,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2020-06-01,-1.35,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2020-07-01,24.12,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2020-08-01,9.25,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2020-09-01,5.72,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2020-10-01,28.06,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2020-11-01,3.49,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2020-12-01,21.56,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2021-01-01,-9.63,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2021-02-01,-26.88,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2021-03-01,9.11,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2021-04-01,203.24,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2021-05-01,46.29,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2021-06-01,-1.07,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2021-07-01,-15.61,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2021-08-01,-9.78,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2021-09-01,-12.61,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2021-10-01,-18.43,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2021-11-01,-6.77,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: New Listing Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",NEWLISCOUYY35620,Monthly,Not Seasonally Adjusted
2017-07-01,11.11,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: New Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",NEWLISCOUYY36500,Monthly,Not Seasonally Adjusted
2017-08-01,10.1,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: New Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",NEWLISCOUYY36500,Monthly,Not Seasonally Adjusted
2017-09-01,-4.71,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: New Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",NEWLISCOUYY36500,Monthly,Not Seasonally Adjusted
2017-10-01,7.35,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: New Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",NEWLISCOUYY36500,Monthly,Not Seasonally Adjusted
2017-11-01,36.0,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: New Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",NEWLISCOUYY36500,Monthly,Not Seasonally Adjusted
2017-12-01,25.71,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: New Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",NEWLISCOUYY36500,Monthly,Not Seasonally Adjusted
2018-01-01,9.09,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: New Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",NEWLISCOUYY36500,Monthly,Not Seasonally Adjusted
2018-02-01,12.31,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: New Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",NEWLISCOUYY36500,Monthly,Not Seasonally Adjusted
2018-03-01,3.9,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: New Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",NEWLISCOUYY36500,Monthly,Not Seasonally Adjusted
2018-04-01,-3.0,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: New Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",NEWLISCOUYY36500,Monthly,Not Seasonally Adjusted
2018-05-01,1.72,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: New Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",NEWLISCOUYY36500,Monthly,Not Seasonally Adjusted
2018-06-01,0.0,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: New Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",NEWLISCOUYY36500,Monthly,Not Seasonally Adjusted
2018-07-01,0.83,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: New Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",NEWLISCOUYY36500,Monthly,Not Seasonally Adjusted
2018-08-01,-0.92,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: New Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",NEWLISCOUYY36500,Monthly,Not Seasonally Adjusted
2018-09-01,27.16,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: New Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",NEWLISCOUYY36500,Monthly,Not Seasonally Adjusted
2018-10-01,9.59,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: New Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",NEWLISCOUYY36500,Monthly,Not Seasonally Adjusted
2018-11-01,7.35,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: New Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",NEWLISCOUYY36500,Monthly,Not Seasonally Adjusted
2018-12-01,4.55,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: New Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",NEWLISCOUYY36500,Monthly,Not Seasonally Adjusted
2019-01-01,-8.33,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: New Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",NEWLISCOUYY36500,Monthly,Not Seasonally Adjusted
2019-02-01,-12.33,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: New Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",NEWLISCOUYY36500,Monthly,Not Seasonally Adjusted
2019-03-01,0.0,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: New Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",NEWLISCOUYY36500,Monthly,Not Seasonally Adjusted
2019-04-01,-8.25,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: New Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",NEWLISCOUYY36500,Monthly,Not Seasonally Adjusted
2019-05-01,-1.69,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: New Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",NEWLISCOUYY36500,Monthly,Not Seasonally Adjusted
2019-06-01,-7.21,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: New Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",NEWLISCOUYY36500,Monthly,Not Seasonally Adjusted
