date,Housing Inventory: Pending Listing Count Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2021-11-01,0.94,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOUYY19100,Monthly,Not Seasonally Adjusted
2017-07-01,350.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2017-08-01,-100.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2017-09-01,-100.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2017-10-01,-100.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2017-11-01,-100.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2017-12-01,-100.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2018-01-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2018-02-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2018-03-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2018-04-01,-98.59,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2018-05-01,-100.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2018-06-01,-98.25,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2018-07-01,-88.89,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2018-08-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2018-09-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2018-10-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2018-11-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2018-12-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2019-01-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2019-02-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2019-03-01,1300.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2019-04-01,6600.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2019-05-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2019-06-01,7800.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2019-07-01,8800.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2019-08-01,11600.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2019-09-01,12600.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2019-10-01,9000.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2019-11-01,9600.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2019-12-01,7400.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2020-01-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2020-02-01,7200.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2020-03-01,167.86,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2020-04-01,20.9,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2020-05-01,-5.75,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2020-06-01,3.8,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2020-07-01,-4.49,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2020-08-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2020-09-01,-18.9,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2020-10-01,14.29,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2020-11-01,-2.06,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2020-12-01,-5.33,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2021-01-01,-12.33,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2021-02-01,-21.92,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2021-03-01,-29.33,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2021-04-01,-27.16,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2021-05-01,-17.07,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2021-06-01,-19.51,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2021-07-01,-11.76,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2021-08-01,-18.8,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2021-09-01,-16.5,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2021-10-01,-12.5,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2021-11-01,-9.47,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count Year-Over-Year in Fort Wayne, IN (CBSA)",PENLISCOUYY23060,Monthly,Not Seasonally Adjusted
2017-07-01,-15.79,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2017-08-01,-15.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2017-09-01,40.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2017-10-01,50.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2017-11-01,29.41,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2017-12-01,20.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2018-01-01,16.67,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2018-02-01,63.64,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2018-03-01,92.86,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2018-04-01,18.18,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2018-05-01,57.69,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2018-06-01,95.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2018-07-01,87.5,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2018-08-01,52.94,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2018-09-01,-42.86,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2018-10-01,-25.93,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2018-11-01,-18.18,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2018-12-01,-16.67,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2019-01-01,50.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2019-02-01,-11.11,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2019-03-01,-25.93,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2019-04-01,11.54,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2019-05-01,-21.95,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2019-06-01,-12.82,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2019-07-01,43.33,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2019-08-01,65.38,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2019-09-01,131.25,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2019-10-01,90.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2019-11-01,33.33,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2019-12-01,46.67,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-01-01,9.52,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-02-01,675.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-03-01,775.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-04-01,510.34,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-05-01,537.5,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-06-01,626.47,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-07-01,448.84,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-08-01,451.16,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-09-01,481.08,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-10-01,389.47,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-11-01,595.83,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-12-01,604.55,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-01-01,534.78,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-02-01,62.9,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-03-01,25.71,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-04-01,48.02,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-05-01,48.53,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-06-01,23.08,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-07-01,16.95,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-08-01,-2.53,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-09-01,2.33,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-10-01,3.76,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-11-01,13.77,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Pending Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",PENLISCOUYY24220,Monthly,Not Seasonally Adjusted
2017-07-01,-5.33,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Pending Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",PENLISCOUYY26420,Monthly,Not Seasonally Adjusted
2017-08-01,-9.19,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Pending Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",PENLISCOUYY26420,Monthly,Not Seasonally Adjusted
2017-09-01,-4.75,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Pending Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",PENLISCOUYY26420,Monthly,Not Seasonally Adjusted
2017-10-01,-0.42,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Pending Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",PENLISCOUYY26420,Monthly,Not Seasonally Adjusted
