date,Average Hourly Earnings of All Employees: Total Private,state,msa,city,title,id,frequency,seasonal_adjustment
2007-02-01,18.385390140838197,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2007-03-01,18.646356818458898,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2007-04-01,18.8869123729206,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2007-05-01,19.1477534161856,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2007-06-01,19.407612994367,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2007-07-01,19.6056330782316,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2007-08-01,19.761990108306,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2007-09-01,19.738269103590397,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2007-10-01,20.4421606437414,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2007-11-01,19.7253503372805,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2007-12-01,19.356450358188397,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2008-01-01,19.620841250879398,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2008-02-01,19.7422498994149,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2008-03-01,19.617354320654698,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2008-04-01,19.672710897941503,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2008-05-01,19.183836032250603,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2008-06-01,19.8984669407592,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2008-07-01,19.517314318964697,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2008-08-01,19.570664685979,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2008-09-01,20.027376863082498,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2008-10-01,19.839953462800104,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2008-11-01,19.704544773141897,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2008-12-01,19.7962798124475,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2009-01-01,19.753087948173803,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2009-02-01,19.5838937991814,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2009-03-01,19.638347371684002,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2009-04-01,19.6411929046845,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2009-05-01,19.418006189434,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2009-06-01,19.3021096731813,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2009-07-01,19.3291601211621,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2009-08-01,19.2593295608349,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2009-09-01,19.332737672236604,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2009-10-01,19.2332419163995,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2009-11-01,19.442291425028802,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2009-12-01,19.284655880303,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2010-01-01,19.0479798447237,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2010-02-01,19.1671303898945,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2010-03-01,19.221102296273802,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2010-04-01,19.243761288336803,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2010-05-01,19.455863000066604,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2010-06-01,19.4822562507215,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2010-07-01,19.4440179296029,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2010-08-01,19.4143509174097,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2010-09-01,19.493653745821398,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2010-10-01,19.425274945785898,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2010-11-01,19.4451642986852,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2010-12-01,19.430584306464898,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2011-01-01,19.618274819752603,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2011-02-01,19.648510850582102,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2011-03-01,19.5237929583413,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2011-04-01,19.4923809183008,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2011-05-01,19.641410482296,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2011-06-01,19.735584361188398,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2011-07-01,20.138520661800698,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2011-08-01,19.7649302644846,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2011-09-01,19.753038285829398,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2011-10-01,19.9454362638897,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2011-11-01,19.9420304862378,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2011-12-01,19.9031050218021,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2012-01-01,20.273678207815102,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2012-02-01,20.5333491226317,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2012-03-01,20.534024110322896,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2012-04-01,20.812762448307602,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2012-05-01,20.8833912731551,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2012-06-01,20.747125040676,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2012-07-01,20.979562382367497,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2012-08-01,21.1579842109997,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2012-09-01,21.1063605309967,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2012-10-01,20.855719545643698,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2012-11-01,21.193345852975398,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2012-12-01,21.3234052307663,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2013-01-01,21.222945254001,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2013-02-01,21.1487692009635,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2013-03-01,21.267629716747,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2013-04-01,21.1102561897441,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2013-05-01,20.999470230264002,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2013-06-01,21.2841430922924,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2013-07-01,21.317843656938397,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2013-08-01,21.489472196731,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2013-09-01,21.6706242420036,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
2013-10-01,21.1911059021439,NE,"Lincoln, NE",Lincoln,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",SMU31307000500000003SA,Monthly,Seasonally Adjusted
