date,All Employees: Goods Producing,state,msa,city
2006-06-01,21.8,VT,"Burlington-South Burlington, VT",Burlington
2006-07-01,22.0,VT,"Burlington-South Burlington, VT",Burlington
2006-08-01,22.1,VT,"Burlington-South Burlington, VT",Burlington
2006-09-01,21.9,VT,"Burlington-South Burlington, VT",Burlington
2006-10-01,21.8,VT,"Burlington-South Burlington, VT",Burlington
2006-11-01,21.8,VT,"Burlington-South Burlington, VT",Burlington
2006-12-01,21.7,VT,"Burlington-South Burlington, VT",Burlington
2007-01-01,21.0,VT,"Burlington-South Burlington, VT",Burlington
2007-02-01,20.7,VT,"Burlington-South Burlington, VT",Burlington
2007-03-01,20.5,VT,"Burlington-South Burlington, VT",Burlington
2007-04-01,20.8,VT,"Burlington-South Burlington, VT",Burlington
2007-05-01,21.5,VT,"Burlington-South Burlington, VT",Burlington
2007-06-01,21.8,VT,"Burlington-South Burlington, VT",Burlington
2007-07-01,22.0,VT,"Burlington-South Burlington, VT",Burlington
2007-08-01,22.1,VT,"Burlington-South Burlington, VT",Burlington
2007-09-01,21.4,VT,"Burlington-South Burlington, VT",Burlington
2007-10-01,21.5,VT,"Burlington-South Burlington, VT",Burlington
2007-11-01,21.1,VT,"Burlington-South Burlington, VT",Burlington
2007-12-01,21.1,VT,"Burlington-South Burlington, VT",Burlington
2008-01-01,20.4,VT,"Burlington-South Burlington, VT",Burlington
2008-02-01,20.3,VT,"Burlington-South Burlington, VT",Burlington
2008-03-01,20.0,VT,"Burlington-South Burlington, VT",Burlington
2008-04-01,20.3,VT,"Burlington-South Burlington, VT",Burlington
2008-05-01,21.0,VT,"Burlington-South Burlington, VT",Burlington
2008-06-01,21.3,VT,"Burlington-South Burlington, VT",Burlington
2008-07-01,21.4,VT,"Burlington-South Burlington, VT",Burlington
2008-08-01,21.0,VT,"Burlington-South Burlington, VT",Burlington
2008-09-01,20.9,VT,"Burlington-South Burlington, VT",Burlington
2008-10-01,20.8,VT,"Burlington-South Burlington, VT",Burlington
2008-11-01,20.5,VT,"Burlington-South Burlington, VT",Burlington
2008-12-01,20.1,VT,"Burlington-South Burlington, VT",Burlington
2009-01-01,19.1,VT,"Burlington-South Burlington, VT",Burlington
2009-02-01,19.1,VT,"Burlington-South Burlington, VT",Burlington
2009-03-01,18.4,VT,"Burlington-South Burlington, VT",Burlington
2009-04-01,18.4,VT,"Burlington-South Burlington, VT",Burlington
2009-05-01,19.0,VT,"Burlington-South Burlington, VT",Burlington
2009-06-01,19.1,VT,"Burlington-South Burlington, VT",Burlington
2009-07-01,19.2,VT,"Burlington-South Burlington, VT",Burlington
2009-08-01,19.4,VT,"Burlington-South Burlington, VT",Burlington
2009-09-01,19.2,VT,"Burlington-South Burlington, VT",Burlington
2009-10-01,19.1,VT,"Burlington-South Burlington, VT",Burlington
2009-11-01,19.1,VT,"Burlington-South Burlington, VT",Burlington
2009-12-01,19.0,VT,"Burlington-South Burlington, VT",Burlington
2010-01-01,18.2,VT,"Burlington-South Burlington, VT",Burlington
2010-02-01,18.4,VT,"Burlington-South Burlington, VT",Burlington
2010-03-01,18.0,VT,"Burlington-South Burlington, VT",Burlington
2010-04-01,18.6,VT,"Burlington-South Burlington, VT",Burlington
2010-05-01,19.0,VT,"Burlington-South Burlington, VT",Burlington
2010-06-01,19.4,VT,"Burlington-South Burlington, VT",Burlington
2010-07-01,19.9,VT,"Burlington-South Burlington, VT",Burlington
2010-08-01,19.7,VT,"Burlington-South Burlington, VT",Burlington
2010-09-01,19.5,VT,"Burlington-South Burlington, VT",Burlington
2010-10-01,19.6,VT,"Burlington-South Burlington, VT",Burlington
2010-11-01,19.4,VT,"Burlington-South Burlington, VT",Burlington
2010-12-01,19.4,VT,"Burlington-South Burlington, VT",Burlington
2011-01-01,18.6,VT,"Burlington-South Burlington, VT",Burlington
2011-02-01,18.9,VT,"Burlington-South Burlington, VT",Burlington
2011-03-01,18.6,VT,"Burlington-South Burlington, VT",Burlington
2011-04-01,18.9,VT,"Burlington-South Burlington, VT",Burlington
2011-05-01,19.5,VT,"Burlington-South Burlington, VT",Burlington
2011-06-01,20.1,VT,"Burlington-South Burlington, VT",Burlington
2011-07-01,20.6,VT,"Burlington-South Burlington, VT",Burlington
2011-08-01,20.4,VT,"Burlington-South Burlington, VT",Burlington
2011-09-01,20.2,VT,"Burlington-South Burlington, VT",Burlington
2011-10-01,20.4,VT,"Burlington-South Burlington, VT",Burlington
2011-11-01,20.3,VT,"Burlington-South Burlington, VT",Burlington
2011-12-01,20.5,VT,"Burlington-South Burlington, VT",Burlington
2012-01-01,19.5,VT,"Burlington-South Burlington, VT",Burlington
2012-02-01,19.5,VT,"Burlington-South Burlington, VT",Burlington
2012-03-01,19.4,VT,"Burlington-South Burlington, VT",Burlington
2012-04-01,19.5,VT,"Burlington-South Burlington, VT",Burlington
2012-05-01,20.1,VT,"Burlington-South Burlington, VT",Burlington
2012-06-01,20.3,VT,"Burlington-South Burlington, VT",Burlington
2012-07-01,20.5,VT,"Burlington-South Burlington, VT",Burlington
2012-08-01,20.5,VT,"Burlington-South Burlington, VT",Burlington
2012-09-01,20.3,VT,"Burlington-South Burlington, VT",Burlington
2012-10-01,20.0,VT,"Burlington-South Burlington, VT",Burlington
2012-11-01,19.8,VT,"Burlington-South Burlington, VT",Burlington
2012-12-01,19.8,VT,"Burlington-South Burlington, VT",Burlington
2013-01-01,18.9,VT,"Burlington-South Burlington, VT",Burlington
2013-02-01,19.0,VT,"Burlington-South Burlington, VT",Burlington
2013-03-01,18.9,VT,"Burlington-South Burlington, VT",Burlington
2013-04-01,19.2,VT,"Burlington-South Burlington, VT",Burlington
2013-05-01,19.8,VT,"Burlington-South Burlington, VT",Burlington
2013-06-01,20.2,VT,"Burlington-South Burlington, VT",Burlington
2013-07-01,20.3,VT,"Burlington-South Burlington, VT",Burlington
2013-08-01,20.0,VT,"Burlington-South Burlington, VT",Burlington
2013-09-01,19.7,VT,"Burlington-South Burlington, VT",Burlington
2013-10-01,19.7,VT,"Burlington-South Burlington, VT",Burlington
2013-11-01,19.6,VT,"Burlington-South Burlington, VT",Burlington
2013-12-01,19.8,VT,"Burlington-South Burlington, VT",Burlington
2014-01-01,18.6,VT,"Burlington-South Burlington, VT",Burlington
2014-02-01,18.9,VT,"Burlington-South Burlington, VT",Burlington
2014-03-01,18.4,VT,"Burlington-South Burlington, VT",Burlington
2014-04-01,18.6,VT,"Burlington-South Burlington, VT",Burlington
2014-05-01,19.2,VT,"Burlington-South Burlington, VT",Burlington
2014-06-01,19.6,VT,"Burlington-South Burlington, VT",Burlington
2014-07-01,19.7,VT,"Burlington-South Burlington, VT",Burlington
2014-08-01,19.8,VT,"Burlington-South Burlington, VT",Burlington
2014-09-01,19.5,VT,"Burlington-South Burlington, VT",Burlington
2014-10-01,19.6,VT,"Burlington-South Burlington, VT",Burlington
2014-11-01,19.6,VT,"Burlington-South Burlington, VT",Burlington
2014-12-01,19.7,VT,"Burlington-South Burlington, VT",Burlington
2015-01-01,18.7,VT,"Burlington-South Burlington, VT",Burlington
2015-02-01,18.7,VT,"Burlington-South Burlington, VT",Burlington
2015-03-01,18.5,VT,"Burlington-South Burlington, VT",Burlington
2015-04-01,18.8,VT,"Burlington-South Burlington, VT",Burlington
2015-05-01,19.4,VT,"Burlington-South Burlington, VT",Burlington
2015-06-01,19.7,VT,"Burlington-South Burlington, VT",Burlington
2015-07-01,19.9,VT,"Burlington-South Burlington, VT",Burlington
2015-08-01,19.8,VT,"Burlington-South Burlington, VT",Burlington
2015-09-01,19.6,VT,"Burlington-South Burlington, VT",Burlington
2015-10-01,19.5,VT,"Burlington-South Burlington, VT",Burlington
2015-11-01,19.3,VT,"Burlington-South Burlington, VT",Burlington
2015-12-01,19.3,VT,"Burlington-South Burlington, VT",Burlington
2016-01-01,18.3,VT,"Burlington-South Burlington, VT",Burlington
2016-02-01,18.5,VT,"Burlington-South Burlington, VT",Burlington
2016-03-01,18.2,VT,"Burlington-South Burlington, VT",Burlington
2016-04-01,18.5,VT,"Burlington-South Burlington, VT",Burlington
2016-05-01,19.0,VT,"Burlington-South Burlington, VT",Burlington
2016-06-01,19.3,VT,"Burlington-South Burlington, VT",Burlington
2016-07-01,19.4,VT,"Burlington-South Burlington, VT",Burlington
2016-08-01,19.3,VT,"Burlington-South Burlington, VT",Burlington
2016-09-01,19.0,VT,"Burlington-South Burlington, VT",Burlington
2016-10-01,19.1,VT,"Burlington-South Burlington, VT",Burlington
2016-11-01,18.9,VT,"Burlington-South Burlington, VT",Burlington
2016-12-01,18.8,VT,"Burlington-South Burlington, VT",Burlington
2017-01-01,18.1,VT,"Burlington-South Burlington, VT",Burlington
2017-02-01,18.0,VT,"Burlington-South Burlington, VT",Burlington
2017-03-01,18.1,VT,"Burlington-South Burlington, VT",Burlington
2017-04-01,18.4,VT,"Burlington-South Burlington, VT",Burlington
2017-05-01,18.8,VT,"Burlington-South Burlington, VT",Burlington
2017-06-01,19.0,VT,"Burlington-South Burlington, VT",Burlington
2017-07-01,19.1,VT,"Burlington-South Burlington, VT",Burlington
2017-08-01,19.1,VT,"Burlington-South Burlington, VT",Burlington
2017-09-01,18.9,VT,"Burlington-South Burlington, VT",Burlington
2017-10-01,18.9,VT,"Burlington-South Burlington, VT",Burlington
2017-11-01,19.0,VT,"Burlington-South Burlington, VT",Burlington
2017-12-01,19.1,VT,"Burlington-South Burlington, VT",Burlington
2018-01-01,18.2,VT,"Burlington-South Burlington, VT",Burlington
2018-02-01,18.3,VT,"Burlington-South Burlington, VT",Burlington
2018-03-01,18.2,VT,"Burlington-South Burlington, VT",Burlington
2018-04-01,18.6,VT,"Burlington-South Burlington, VT",Burlington
2018-05-01,18.9,VT,"Burlington-South Burlington, VT",Burlington
2018-06-01,19.2,VT,"Burlington-South Burlington, VT",Burlington
2018-07-01,19.4,VT,"Burlington-South Burlington, VT",Burlington
2018-08-01,19.3,VT,"Burlington-South Burlington, VT",Burlington
2018-09-01,19.0,VT,"Burlington-South Burlington, VT",Burlington
2018-10-01,19.2,VT,"Burlington-South Burlington, VT",Burlington
2018-11-01,19.1,VT,"Burlington-South Burlington, VT",Burlington
2018-12-01,19.0,VT,"Burlington-South Burlington, VT",Burlington
2019-01-01,18.4,VT,"Burlington-South Burlington, VT",Burlington
2019-02-01,18.3,VT,"Burlington-South Burlington, VT",Burlington
2019-03-01,18.2,VT,"Burlington-South Burlington, VT",Burlington
2019-04-01,18.4,VT,"Burlington-South Burlington, VT",Burlington
2019-05-01,18.9,VT,"Burlington-South Burlington, VT",Burlington
2019-06-01,19.2,VT,"Burlington-South Burlington, VT",Burlington
2019-07-01,19.4,VT,"Burlington-South Burlington, VT",Burlington
2019-08-01,19.2,VT,"Burlington-South Burlington, VT",Burlington
2019-09-01,19.0,VT,"Burlington-South Burlington, VT",Burlington
2019-10-01,19.0,VT,"Burlington-South Burlington, VT",Burlington
2019-11-01,18.9,VT,"Burlington-South Burlington, VT",Burlington
2019-12-01,18.9,VT,"Burlington-South Burlington, VT",Burlington
2020-01-01,18.0,VT,"Burlington-South Burlington, VT",Burlington
2020-02-01,18.0,VT,"Burlington-South Burlington, VT",Burlington
2020-03-01,17.8,VT,"Burlington-South Burlington, VT",Burlington
2020-04-01,15.0,VT,"Burlington-South Burlington, VT",Burlington
2020-05-01,17.1,VT,"Burlington-South Burlington, VT",Burlington
2020-06-01,17.9,VT,"Burlington-South Burlington, VT",Burlington
2020-07-01,18.0,VT,"Burlington-South Burlington, VT",Burlington
2020-08-01,18.0,VT,"Burlington-South Burlington, VT",Burlington
2020-09-01,17.9,VT,"Burlington-South Burlington, VT",Burlington
2020-10-01,18.1,VT,"Burlington-South Burlington, VT",Burlington
2020-11-01,18.1,VT,"Burlington-South Burlington, VT",Burlington
2020-12-01,18.0,VT,"Burlington-South Burlington, VT",Burlington
2021-01-01,17.0,VT,"Burlington-South Burlington, VT",Burlington
2021-02-01,16.9,VT,"Burlington-South Burlington, VT",Burlington
2021-03-01,17.2,VT,"Burlington-South Burlington, VT",Burlington
2021-04-01,17.7,VT,"Burlington-South Burlington, VT",Burlington
2021-05-01,18.1,VT,"Burlington-South Burlington, VT",Burlington
2021-06-01,18.6,VT,"Burlington-South Burlington, VT",Burlington
2021-07-01,18.9,VT,"Burlington-South Burlington, VT",Burlington
2021-08-01,18.8,VT,"Burlington-South Burlington, VT",Burlington
2021-09-01,18.7,VT,"Burlington-South Burlington, VT",Burlington
2021-10-01,18.8,VT,"Burlington-South Burlington, VT",Burlington
1990-01-01,22.8,VT,"Burlington-South Burlington, VT",Burlington
1991-01-01,21.0,VT,"Burlington-South Burlington, VT",Burlington
1992-01-01,20.7,VT,"Burlington-South Burlington, VT",Burlington
1993-01-01,20.8,VT,"Burlington-South Burlington, VT",Burlington
1994-01-01,21.2,VT,"Burlington-South Burlington, VT",Burlington
1995-01-01,22.1,VT,"Burlington-South Burlington, VT",Burlington
1996-01-01,23.2,VT,"Burlington-South Burlington, VT",Burlington
1997-01-01,23.3,VT,"Burlington-South Burlington, VT",Burlington
1998-01-01,24.0,VT,"Burlington-South Burlington, VT",Burlington
1999-01-01,25.0,VT,"Burlington-South Burlington, VT",Burlington
2000-01-01,26.0,VT,"Burlington-South Burlington, VT",Burlington
2001-01-01,26.1,VT,"Burlington-South Burlington, VT",Burlington
2002-01-01,23.2,VT,"Burlington-South Burlington, VT",Burlington
2003-01-01,21.8,VT,"Burlington-South Burlington, VT",Burlington
2004-01-01,21.7,VT,"Burlington-South Burlington, VT",Burlington
2005-01-01,21.4,VT,"Burlington-South Burlington, VT",Burlington
2006-01-01,21.4,VT,"Burlington-South Burlington, VT",Burlington
2007-01-01,21.3,VT,"Burlington-South Burlington, VT",Burlington
2008-01-01,20.7,VT,"Burlington-South Burlington, VT",Burlington
2009-01-01,19.0,VT,"Burlington-South Burlington, VT",Burlington
2010-01-01,19.1,VT,"Burlington-South Burlington, VT",Burlington
2011-01-01,19.8,VT,"Burlington-South Burlington, VT",Burlington
2012-01-01,19.9,VT,"Burlington-South Burlington, VT",Burlington
2013-01-01,19.6,VT,"Burlington-South Burlington, VT",Burlington
2014-01-01,19.3,VT,"Burlington-South Burlington, VT",Burlington
2015-01-01,19.3,VT,"Burlington-South Burlington, VT",Burlington
2016-01-01,18.9,VT,"Burlington-South Burlington, VT",Burlington
2017-01-01,18.7,VT,"Burlington-South Burlington, VT",Burlington
2018-01-01,18.9,VT,"Burlington-South Burlington, VT",Burlington
2019-01-01,18.8,VT,"Burlington-South Burlington, VT",Burlington
2020-01-01,17.7,VT,"Burlington-South Burlington, VT",Burlington
1990-01-01,23.880318400016698,VT,"Burlington-South Burlington, VT",Burlington
1990-02-01,23.650499197412895,VT,"Burlington-South Burlington, VT",Burlington
1990-03-01,23.4171575726448,VT,"Burlington-South Burlington, VT",Burlington
1990-04-01,23.069838643566197,VT,"Burlington-South Burlington, VT",Burlington
1990-05-01,22.8501441393473,VT,"Burlington-South Burlington, VT",Burlington
1990-06-01,22.7003434075369,VT,"Burlington-South Burlington, VT",Burlington
1990-07-01,22.644924554619898,VT,"Burlington-South Burlington, VT",Burlington
1990-08-01,22.5779537149885,VT,"Burlington-South Burlington, VT",Burlington
1990-09-01,22.339013859907197,VT,"Burlington-South Burlington, VT",Burlington
1990-10-01,22.2105284479619,VT,"Burlington-South Burlington, VT",Burlington
1990-11-01,21.9083089554374,VT,"Burlington-South Burlington, VT",Burlington
1990-12-01,21.8569996343728,VT,"Burlington-South Burlington, VT",Burlington
1991-01-01,21.5743206812632,VT,"Burlington-South Burlington, VT",Burlington
1991-02-01,21.4494671653602,VT,"Burlington-South Burlington, VT",Burlington
1991-03-01,21.4192692704294,VT,"Burlington-South Burlington, VT",Burlington
1991-04-01,21.2707958451712,VT,"Burlington-South Burlington, VT",Burlington
1991-05-01,20.9407251917217,VT,"Burlington-South Burlington, VT",Burlington
1991-06-01,20.793283459487697,VT,"Burlington-South Burlington, VT",Burlington
1991-07-01,20.850827603313398,VT,"Burlington-South Burlington, VT",Burlington
1991-08-01,20.694430647439,VT,"Burlington-South Burlington, VT",Burlington
1991-09-01,20.4487385322188,VT,"Burlington-South Burlington, VT",Burlington
1991-10-01,20.8101412081336,VT,"Burlington-South Burlington, VT",Burlington
1991-11-01,20.900055181909398,VT,"Burlington-South Burlington, VT",Burlington
1991-12-01,20.6447294397001,VT,"Burlington-South Burlington, VT",Burlington
1992-01-01,20.665658995695104,VT,"Burlington-South Burlington, VT",Burlington
1992-02-01,20.6545153809215,VT,"Burlington-South Burlington, VT",Burlington
1992-03-01,20.5276397036981,VT,"Burlington-South Burlington, VT",Burlington
1992-04-01,20.5670916513557,VT,"Burlington-South Burlington, VT",Burlington
1992-05-01,20.8273243638902,VT,"Burlington-South Burlington, VT",Burlington
1992-06-01,20.686728690496302,VT,"Burlington-South Burlington, VT",Burlington
1992-07-01,20.6626162682054,VT,"Burlington-South Burlington, VT",Burlington
1992-08-01,20.8213937052057,VT,"Burlington-South Burlington, VT",Burlington
1992-09-01,20.8547185069582,VT,"Burlington-South Burlington, VT",Burlington
1992-10-01,20.6150029818604,VT,"Burlington-South Burlington, VT",Burlington
1992-11-01,20.5805954609865,VT,"Burlington-South Burlington, VT",Burlington
1992-12-01,20.640461634611302,VT,"Burlington-South Burlington, VT",Burlington
1993-01-01,20.845724306265602,VT,"Burlington-South Burlington, VT",Burlington
1993-02-01,20.856014956786602,VT,"Burlington-South Burlington, VT",Burlington
1993-03-01,20.8392252805075,VT,"Burlington-South Burlington, VT",Burlington
1993-04-01,20.8712858698021,VT,"Burlington-South Burlington, VT",Burlington
1993-05-01,21.0085519407162,VT,"Burlington-South Burlington, VT",Burlington
1993-06-01,21.0737672330483,VT,"Burlington-South Burlington, VT",Burlington
1993-07-01,21.184684404281,VT,"Burlington-South Burlington, VT",Burlington
1993-08-01,20.8458419740995,VT,"Burlington-South Burlington, VT",Burlington
1993-09-01,20.657557635232802,VT,"Burlington-South Burlington, VT",Burlington
1993-10-01,20.3289379333626,VT,"Burlington-South Burlington, VT",Burlington
1993-11-01,20.6724220158562,VT,"Burlington-South Burlington, VT",Burlington
1993-12-01,20.834208445059897,VT,"Burlington-South Burlington, VT",Burlington
1994-01-01,20.8174271362365,VT,"Burlington-South Burlington, VT",Burlington
1994-02-01,20.953437645168897,VT,"Burlington-South Burlington, VT",Burlington
1994-03-01,21.041884249965698,VT,"Burlington-South Burlington, VT",Burlington
1994-04-01,21.072480006895102,VT,"Burlington-South Burlington, VT",Burlington
1994-05-01,21.089321461578102,VT,"Burlington-South Burlington, VT",Burlington
1994-06-01,21.0537167929693,VT,"Burlington-South Burlington, VT",Burlington
1994-07-01,21.1076565550697,VT,"Burlington-South Burlington, VT",Burlington
1994-08-01,21.0704858412062,VT,"Burlington-South Burlington, VT",Burlington
1994-09-01,21.2754635475629,VT,"Burlington-South Burlington, VT",Burlington
1994-10-01,21.5601624385558,VT,"Burlington-South Burlington, VT",Burlington
1994-11-01,21.679590321282898,VT,"Burlington-South Burlington, VT",Burlington
1994-12-01,21.721967335977396,VT,"Burlington-South Burlington, VT",Burlington
1995-01-01,21.4852783945964,VT,"Burlington-South Burlington, VT",Burlington
1995-02-01,21.4389367008169,VT,"Burlington-South Burlington, VT",Burlington
1995-03-01,21.5268558416178,VT,"Burlington-South Burlington, VT",Burlington
1995-04-01,21.6608371374932,VT,"Burlington-South Burlington, VT",Burlington
1995-05-01,21.6672188739252,VT,"Burlington-South Burlington, VT",Burlington
1995-06-01,21.7434245405756,VT,"Burlington-South Burlington, VT",Burlington
1995-07-01,22.0213491569306,VT,"Burlington-South Burlington, VT",Burlington
1995-08-01,22.3038626861305,VT,"Burlington-South Burlington, VT",Burlington
1995-09-01,22.6040333529528,VT,"Burlington-South Burlington, VT",Burlington
1995-10-01,22.7056046714343,VT,"Burlington-South Burlington, VT",Burlington
1995-11-01,22.9154550622873,VT,"Burlington-South Burlington, VT",Burlington
1995-12-01,22.6979303574599,VT,"Burlington-South Burlington, VT",Burlington
1996-01-01,22.9467910006213,VT,"Burlington-South Burlington, VT",Burlington
1996-02-01,22.9216266264112,VT,"Burlington-South Burlington, VT",Burlington
1996-03-01,22.788657597609802,VT,"Burlington-South Burlington, VT",Burlington
1996-04-01,22.92043911067,VT,"Burlington-South Burlington, VT",Burlington
