date,Housing Inventory: Median Days on Market,state,msa,city
2020-02-01,59.0,WA,"Kennewick-Richland, WA",Kennewick
2020-03-01,39.0,WA,"Kennewick-Richland, WA",Kennewick
2020-04-01,44.0,WA,"Kennewick-Richland, WA",Kennewick
2020-05-01,58.0,WA,"Kennewick-Richland, WA",Kennewick
2020-06-01,48.0,WA,"Kennewick-Richland, WA",Kennewick
2020-07-01,44.0,WA,"Kennewick-Richland, WA",Kennewick
2020-08-01,42.0,WA,"Kennewick-Richland, WA",Kennewick
2020-09-01,41.0,WA,"Kennewick-Richland, WA",Kennewick
2020-10-01,39.0,WA,"Kennewick-Richland, WA",Kennewick
2020-11-01,49.0,WA,"Kennewick-Richland, WA",Kennewick
2020-12-01,62.5,WA,"Kennewick-Richland, WA",Kennewick
2021-01-01,58.0,WA,"Kennewick-Richland, WA",Kennewick
2021-02-01,48.5,WA,"Kennewick-Richland, WA",Kennewick
2021-03-01,36.5,WA,"Kennewick-Richland, WA",Kennewick
2021-04-01,37.5,WA,"Kennewick-Richland, WA",Kennewick
2021-05-01,34.0,WA,"Kennewick-Richland, WA",Kennewick
2021-06-01,33.5,WA,"Kennewick-Richland, WA",Kennewick
2021-07-01,29.0,WA,"Kennewick-Richland, WA",Kennewick
2021-08-01,24.5,WA,"Kennewick-Richland, WA",Kennewick
2021-09-01,24.0,WA,"Kennewick-Richland, WA",Kennewick
2021-10-01,36.0,WA,"Kennewick-Richland, WA",Kennewick
2021-11-01,40.0,WA,"Kennewick-Richland, WA",Kennewick
2017-07-01,-5.7142857,WA,"Kennewick-Richland, WA",Kennewick
2017-08-01,13.6363636,WA,"Kennewick-Richland, WA",Kennewick
2017-09-01,17.3333333,WA,"Kennewick-Richland, WA",Kennewick
2017-10-01,0.0,WA,"Kennewick-Richland, WA",Kennewick
2017-11-01,9.0909091,WA,"Kennewick-Richland, WA",Kennewick
2017-12-01,16.6666667,WA,"Kennewick-Richland, WA",Kennewick
2018-01-01,17.8571429,WA,"Kennewick-Richland, WA",Kennewick
2018-02-01,-18.1818182,WA,"Kennewick-Richland, WA",Kennewick
2018-03-01,-29.6296296,WA,"Kennewick-Richland, WA",Kennewick
2018-04-01,-9.2105263,WA,"Kennewick-Richland, WA",Kennewick
2018-05-01,7.2463768,WA,"Kennewick-Richland, WA",Kennewick
2018-06-01,-2.7027027,WA,"Kennewick-Richland, WA",Kennewick
2018-07-01,2.7777778,WA,"Kennewick-Richland, WA",Kennewick
2018-08-01,2.7027027,WA,"Kennewick-Richland, WA",Kennewick
2018-09-01,13.1578947,WA,"Kennewick-Richland, WA",Kennewick
2018-10-01,8.1395349,WA,"Kennewick-Richland, WA",Kennewick
2018-11-01,9.6774194,WA,"Kennewick-Richland, WA",Kennewick
2018-12-01,23.5294118,WA,"Kennewick-Richland, WA",Kennewick
2019-01-01,3.968254,WA,"Kennewick-Richland, WA",Kennewick
2019-02-01,-3.0534351,WA,"Kennewick-Richland, WA",Kennewick
2019-03-01,5.511811,WA,"Kennewick-Richland, WA",Kennewick
2019-04-01,-22.3880597,WA,"Kennewick-Richland, WA",Kennewick
2019-05-01,-19.2307692,WA,"Kennewick-Richland, WA",Kennewick
2019-06-01,-2.3809524,WA,"Kennewick-Richland, WA",Kennewick
2019-07-01,-21.9512195,WA,"Kennewick-Richland, WA",Kennewick
2019-08-01,9.375,WA,"Kennewick-Richland, WA",Kennewick
2019-09-01,18.5714286,WA,"Kennewick-Richland, WA",Kennewick
2019-10-01,13.253012,WA,"Kennewick-Richland, WA",Kennewick
2019-11-01,4.2553191,WA,"Kennewick-Richland, WA",Kennewick
2019-12-01,8.1632653,WA,"Kennewick-Richland, WA",Kennewick
2020-01-01,16.9811321,WA,"Kennewick-Richland, WA",Kennewick
2020-02-01,-4.8387097,WA,"Kennewick-Richland, WA",Kennewick
2020-03-01,-33.8983051,WA,"Kennewick-Richland, WA",Kennewick
2020-04-01,12.8205128,WA,"Kennewick-Richland, WA",Kennewick
2020-05-01,31.8181818,WA,"Kennewick-Richland, WA",Kennewick
2020-06-01,-17.2413793,WA,"Kennewick-Richland, WA",Kennewick
2020-07-01,-8.3333333,WA,"Kennewick-Richland, WA",Kennewick
2020-08-01,-4.5454545,WA,"Kennewick-Richland, WA",Kennewick
2020-09-01,-2.3809524,WA,"Kennewick-Richland, WA",Kennewick
2020-10-01,-4.8780488,WA,"Kennewick-Richland, WA",Kennewick
2020-11-01,25.6410256,WA,"Kennewick-Richland, WA",Kennewick
2020-12-01,27.5510204,WA,"Kennewick-Richland, WA",Kennewick
2021-01-01,-7.2,WA,"Kennewick-Richland, WA",Kennewick
2021-02-01,-16.3793103,WA,"Kennewick-Richland, WA",Kennewick
2021-03-01,-24.742268,WA,"Kennewick-Richland, WA",Kennewick
2021-04-01,2.739726,WA,"Kennewick-Richland, WA",Kennewick
2021-05-01,-9.3333333,WA,"Kennewick-Richland, WA",Kennewick
2021-06-01,-1.4705882,WA,"Kennewick-Richland, WA",Kennewick
2021-07-01,-13.4328358,WA,"Kennewick-Richland, WA",Kennewick
2021-08-01,-15.5172414,WA,"Kennewick-Richland, WA",Kennewick
2021-09-01,-2.0408163,WA,"Kennewick-Richland, WA",Kennewick
2021-10-01,50.0,WA,"Kennewick-Richland, WA",Kennewick
2021-11-01,11.1111111,WA,"Kennewick-Richland, WA",Kennewick
2017-07-01,-21.4285714,WA,"Kennewick-Richland, WA",Kennewick
2017-08-01,-7.4074074,WA,"Kennewick-Richland, WA",Kennewick
2017-09-01,-1.1235955,WA,"Kennewick-Richland, WA",Kennewick
2017-10-01,-13.7254902,WA,"Kennewick-Richland, WA",Kennewick
2017-11-01,-11.9266055,WA,"Kennewick-Richland, WA",Kennewick
2017-12-01,-11.1111111,WA,"Kennewick-Richland, WA",Kennewick
2018-01-01,-12.5827815,WA,"Kennewick-Richland, WA",Kennewick
2018-02-01,-27.5167785,WA,"Kennewick-Richland, WA",Kennewick
2018-03-01,-21.6494845,WA,"Kennewick-Richland, WA",Kennewick
2018-04-01,-11.5384615,WA,"Kennewick-Richland, WA",Kennewick
2018-05-01,12.1212121,WA,"Kennewick-Richland, WA",Kennewick
2018-06-01,2.8571429,WA,"Kennewick-Richland, WA",Kennewick
2018-07-01,12.1212121,WA,"Kennewick-Richland, WA",Kennewick
2018-08-01,1.3333333,WA,"Kennewick-Richland, WA",Kennewick
2018-09-01,-2.2727273,WA,"Kennewick-Richland, WA",Kennewick
2018-10-01,5.6818182,WA,"Kennewick-Richland, WA",Kennewick
2018-11-01,6.25,WA,"Kennewick-Richland, WA",Kennewick
2018-12-01,12.5,WA,"Kennewick-Richland, WA",Kennewick
2019-01-01,-0.7575758,WA,"Kennewick-Richland, WA",Kennewick
2019-02-01,17.5925926,WA,"Kennewick-Richland, WA",Kennewick
2019-03-01,76.3157895,WA,"Kennewick-Richland, WA",Kennewick
2019-04-01,50.7246377,WA,"Kennewick-Richland, WA",Kennewick
2019-05-01,13.5135135,WA,"Kennewick-Richland, WA",Kennewick
2019-06-01,13.8888889,WA,"Kennewick-Richland, WA",Kennewick
2019-07-01,-13.5135135,WA,"Kennewick-Richland, WA",Kennewick
2019-08-01,-7.8947368,WA,"Kennewick-Richland, WA",Kennewick
2019-09-01,-3.4883721,WA,"Kennewick-Richland, WA",Kennewick
2019-10-01,1.0752688,WA,"Kennewick-Richland, WA",Kennewick
2019-11-01,-3.9215686,WA,"Kennewick-Richland, WA",Kennewick
2019-12-01,-15.8730159,WA,"Kennewick-Richland, WA",Kennewick
2020-01-01,-5.3435115,WA,"Kennewick-Richland, WA",Kennewick
2020-02-01,-7.0866142,WA,"Kennewick-Richland, WA",Kennewick
2020-03-01,-41.7910448,WA,"Kennewick-Richland, WA",Kennewick
2020-04-01,-15.3846154,WA,"Kennewick-Richland, WA",Kennewick
2020-05-01,38.0952381,WA,"Kennewick-Richland, WA",Kennewick
2020-06-01,17.0731707,WA,"Kennewick-Richland, WA",Kennewick
2020-07-01,37.5,WA,"Kennewick-Richland, WA",Kennewick
2020-08-01,20.0,WA,"Kennewick-Richland, WA",Kennewick
2020-09-01,-1.2048193,WA,"Kennewick-Richland, WA",Kennewick
2020-10-01,-17.0212766,WA,"Kennewick-Richland, WA",Kennewick
2020-11-01,0.0,WA,"Kennewick-Richland, WA",Kennewick
2020-12-01,17.9245283,WA,"Kennewick-Richland, WA",Kennewick
2021-01-01,-6.4516129,WA,"Kennewick-Richland, WA",Kennewick
2021-02-01,-17.7966102,WA,"Kennewick-Richland, WA",Kennewick
2021-03-01,-6.4102564,WA,"Kennewick-Richland, WA",Kennewick
2021-04-01,-14.7727273,WA,"Kennewick-Richland, WA",Kennewick
2021-05-01,-41.3793103,WA,"Kennewick-Richland, WA",Kennewick
2021-06-01,-30.2083333,WA,"Kennewick-Richland, WA",Kennewick
2021-07-01,-34.0909091,WA,"Kennewick-Richland, WA",Kennewick
2021-08-01,-41.6666667,WA,"Kennewick-Richland, WA",Kennewick
2021-09-01,-41.4634146,WA,"Kennewick-Richland, WA",Kennewick
2021-10-01,-7.6923077,WA,"Kennewick-Richland, WA",Kennewick
2021-11-01,-18.3673469,WA,"Kennewick-Richland, WA",Kennewick
2016-07-01,99.0,VA,"Charlottesville, VA",Charlottesville
2016-08-01,108.5,VA,"Charlottesville, VA",Charlottesville
