date,All Employees: Financial Activities: Finance and Insurance,state,msa,city
2005-12-01,270.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2006-01-01,268.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2006-02-01,268.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2006-03-01,268.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2006-04-01,268.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2006-05-01,267.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2006-06-01,265.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2006-07-01,265.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2006-08-01,264.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2006-09-01,263.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2006-10-01,263.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2006-11-01,263.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2006-12-01,263.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2007-01-01,261.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2007-02-01,262.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2007-03-01,262.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2007-04-01,259.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2007-05-01,256.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2007-06-01,254.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2007-07-01,252.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2007-08-01,250.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2007-09-01,245.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2007-10-01,244.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2007-11-01,242.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2007-12-01,240.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2008-01-01,237.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2008-02-01,236.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2008-03-01,236.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2008-04-01,233.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2008-05-01,232.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2008-06-01,231.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2008-07-01,229.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2008-08-01,228.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2008-09-01,225.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2008-10-01,223.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2008-11-01,222.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2008-12-01,222.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2009-01-01,220.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2009-02-01,219.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2009-03-01,218.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2009-04-01,216.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2009-05-01,214.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2009-06-01,213.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2009-07-01,211.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2009-08-01,210.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2009-09-01,208.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2009-10-01,207.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2009-11-01,207.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2009-12-01,207.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2010-01-01,206.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2010-02-01,206.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2010-03-01,207.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2010-04-01,206.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2010-05-01,205.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2010-06-01,206.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2010-07-01,206.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2010-08-01,207.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2010-09-01,206.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2010-10-01,207.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2010-11-01,208.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2010-12-01,210.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2011-01-01,208.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2011-02-01,208.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2011-03-01,208.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2011-04-01,206.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2011-05-01,206.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2011-06-01,207.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2011-07-01,207.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2011-08-01,208.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2011-09-01,207.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2011-10-01,208.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2011-11-01,208.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2011-12-01,209.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2012-01-01,208.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2012-02-01,209.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2012-03-01,210.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2012-04-01,211.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2012-05-01,211.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2012-06-01,212.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2012-07-01,213.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2012-08-01,213.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2012-09-01,213.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2012-10-01,213.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2012-11-01,214.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2012-12-01,215.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2013-01-01,214.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2013-02-01,214.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2013-03-01,214.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2013-04-01,215.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2013-05-01,215.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2013-06-01,215.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2013-07-01,215.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2013-08-01,214.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2013-09-01,212.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2013-10-01,212.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2013-11-01,211.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2013-12-01,210.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2014-01-01,210.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2014-02-01,209.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2014-03-01,209.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2014-04-01,209.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2014-05-01,209.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2014-06-01,209.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2014-07-01,208.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2014-08-01,210.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2014-09-01,208.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2014-10-01,208.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2014-11-01,210.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2014-12-01,210.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1990-01-01,259.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-01-01,248.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1992-01-01,238.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1993-01-01,233.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1994-01-01,223.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1995-01-01,211.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1996-01-01,205.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1997-01-01,211.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1998-01-01,218.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1999-01-01,220.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2000-01-01,218.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2001-01-01,228.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2002-01-01,235.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2003-01-01,251.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2004-01-01,258.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2005-01-01,265.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2006-01-01,266.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2007-01-01,252.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2008-01-01,230.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2009-01-01,212.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2010-01-01,207.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2011-01-01,208.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2012-01-01,212.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
2013-01-01,213.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1990-01-01,264.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1990-02-01,265.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1990-03-01,264.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1990-04-01,262.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1990-05-01,261.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1990-06-01,260.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1990-07-01,255.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1990-08-01,261,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1990-09-01,256.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1990-10-01,254.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1990-11-01,251.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1990-12-01,253.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-01-01,253.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-02-01,252.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-03-01,250.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-04-01,251.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-05-01,249.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-06-01,248.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-07-01,248.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-08-01,247.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-09-01,246.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-10-01,247.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-11-01,245.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-12-01,243.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1992-01-01,238.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1992-02-01,239.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1992-03-01,239.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1992-04-01,239.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1992-05-01,239,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1992-06-01,238.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1992-07-01,238.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1992-08-01,238.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1992-09-01,234.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1992-10-01,238,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1992-11-01,237.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1992-12-01,237.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1993-01-01,237.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1993-02-01,235.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1993-03-01,233.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1993-04-01,234.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1993-05-01,233.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1993-06-01,233.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1993-07-01,233.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1993-08-01,232.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1993-09-01,232.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1993-10-01,231,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1993-11-01,230.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1993-12-01,230.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1994-01-01,232,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1994-02-01,230.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1994-03-01,229.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1994-04-01,227.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1994-05-01,226.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1994-06-01,224.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1994-07-01,221.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1994-08-01,221.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1994-09-01,220,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1994-10-01,217.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1994-11-01,216.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1994-12-01,216.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1995-01-01,215.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1995-02-01,214.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1995-03-01,213.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1995-04-01,211.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1995-05-01,211.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1995-06-01,210.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1995-07-01,211,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1995-08-01,210.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1995-09-01,210.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1995-10-01,209.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1995-11-01,209.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1995-12-01,208.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1996-01-01,206.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1996-02-01,206.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1996-03-01,206.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1996-04-01,207,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1996-05-01,207,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1996-06-01,207.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1996-07-01,203.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1996-08-01,204.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1996-09-01,203.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1996-10-01,203.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1996-11-01,203.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1996-12-01,203.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1997-01-01,205.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1997-02-01,207,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1997-03-01,207.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1997-04-01,208,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1997-05-01,208.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1997-06-01,208.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1997-07-01,211.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1997-08-01,212.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1997-09-01,212.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1997-10-01,216.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1997-11-01,216.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1997-12-01,217.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1998-01-01,212.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1998-02-01,214.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1998-03-01,215.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1998-04-01,217.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1998-05-01,218.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1998-06-01,219.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1998-07-01,218.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1998-08-01,219.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1998-09-01,220,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
