date,Average Weekly Earnings of All Employees: Total Private,state,msa,city,title,id,frequency,seasonal_adjustment
2013-09-01,927.120269845486,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2013-10-01,912.643437180089,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2013-11-01,908.9246365108411,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2013-12-01,934.5138427444721,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2014-01-01,912.5948048681661,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2014-02-01,936.8341353840441,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2014-03-01,940.388696784029,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2014-04-01,918.788440989605,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2014-05-01,925.341589735614,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2014-06-01,944.3158415799151,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2014-07-01,929.948611775484,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2014-08-01,937.364389040712,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2014-09-01,928.438883419258,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2014-10-01,937.607990413108,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2014-11-01,969.381174568544,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2014-12-01,936.129192108567,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2015-01-01,947.3441250561999,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2015-02-01,962.1687411035921,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2015-03-01,966.6773197468111,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2015-04-01,946.268960395059,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2015-05-01,956.912417724193,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2015-06-01,948.2633828032201,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2015-07-01,947.1733238981,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2015-08-01,985.7966990194501,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2015-09-01,947.0241128128861,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2015-10-01,959.720151756677,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2015-11-01,978.1297353469549,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2015-12-01,954.963174024228,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2016-01-01,964.560507277379,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2016-02-01,964.367261497735,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2016-03-01,962.142741968338,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2016-04-01,969.380444694714,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2016-05-01,1008.7745680045,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2016-06-01,973.837004149694,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2016-07-01,973.972056215094,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2016-08-01,979.114306098828,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2016-09-01,978.5126289596201,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2016-10-01,1012.1791753908199,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2016-11-01,982.449278879214,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2016-12-01,982.150222889044,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2017-01-01,1011.53983048771,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2017-02-01,986.2203762615441,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2017-03-01,987.882709996161,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2017-04-01,1009.1618214427699,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2017-05-01,999.3916762258949,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2017-06-01,997.074381459131,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2017-07-01,1023.0071218624302,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2017-08-01,1007.06222129075,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2017-09-01,1010.08223167761,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2017-10-01,1036.51972433282,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2017-11-01,1005.8878038584301,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2017-12-01,1009.00414939556,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2018-01-01,1012.96958764377,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2018-02-01,1021.4951196270099,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2018-03-01,1024.98147626047,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2018-04-01,1049.96320549238,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2018-05-01,1034.19426936726,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2018-06-01,1042.16028855315,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2018-07-01,1062.13036393333,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2018-08-01,1052.58305802464,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2018-09-01,1088.99891707841,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2018-10-01,1064.60723363279,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2018-11-01,1061.35330331337,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2018-12-01,1092.11550950277,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2019-01-01,1075.7041344845,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2019-02-01,1078.47318165397,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2019-03-01,1092.17034823988,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2019-04-01,1086.21856369299,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2019-05-01,1083.71468076386,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2019-06-01,1131.5115587797197,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2019-07-01,1095.87832441623,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2019-08-01,1103.54878258131,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2019-09-01,1139.83951319839,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2019-10-01,1109.82818041023,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2019-11-01,1112.99316635238,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2019-12-01,1134.24787513346,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2020-01-01,1109.75857536562,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2020-02-01,1151.99585011057,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2020-03-01,1149.3343258495402,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2020-04-01,1145.25257481644,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
2020-05-01,1169.01610191203,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"Average Weekly Earnings of All Employees: Total Private in Los Angeles-Long Beach-Anaheim, CA (MSA)",SMU06310800500000011SA,Monthly,Seasonally Adjusted
