date,New Private Housing Units Authorized by Building Permits,state,msa,city,title,id,frequency,seasonal_adjustment
2009-12-01,19.2228548648229,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2010-01-01,14.4765759498143,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2010-02-01,21.551046077013897,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2010-03-01,41.854141096251205,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2010-04-01,9.760677136429472,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2010-05-01,11.801704559894599,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2010-06-01,16.193044484849402,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2010-07-01,12.8367220226071,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2010-08-01,14.1775573203846,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2010-09-01,15.976591370504401,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2010-10-01,10.0673098022265,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2010-11-01,19.8692258410003,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2010-12-01,23.6348139250311,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2011-01-01,10.073683616140901,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2011-02-01,9.8627370047211,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2011-03-01,8.38891700942375,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2011-04-01,12.9076202297922,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2011-05-01,17.8268410919462,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2011-06-01,8.45053975279737,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2011-07-01,8.1793228383444,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2011-08-01,9.79420728102795,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2011-09-01,7.81361504875947,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2011-10-01,7.490656024818571,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2011-11-01,6.230351578731719,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2011-12-01,5.31376977479984,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2012-01-01,10.7539669215674,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2012-02-01,7.66419346305931,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2012-03-01,12.4756629263098,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2012-04-01,12.0233876029074,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2012-05-01,8.38593899859677,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2012-06-01,37.6645821167526,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2012-07-01,11.007246446445802,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2012-08-01,15.0844154551904,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2012-09-01,10.358119183687801,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2012-10-01,15.193348645706802,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2012-11-01,13.2166146778231,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2012-12-01,15.1265972088211,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2013-01-01,12.4522507826977,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2013-02-01,15.627578903141902,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2013-03-01,8.76385933685684,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2013-04-01,11.2885269049439,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2013-05-01,16.472615235494,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2013-06-01,9.01701819123992,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2013-07-01,22.025654998143803,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2013-08-01,11.4857390668435,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2013-09-01,6.8516094371333205,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2013-10-01,16.7102570824975,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2013-11-01,14.136926289131901,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2013-12-01,12.5818622380915,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2014-01-01,11.8944853339814,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2014-02-01,27.4817135196486,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2014-03-01,13.8150491046283,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2014-04-01,11.7393105281378,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2014-05-01,8.79050803900536,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2014-06-01,14.5374257109536,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2014-07-01,8.12356026720275,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2014-08-01,9.598296813354029,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2014-09-01,11.1783515384247,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2014-10-01,7.64022804622562,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2014-11-01,21.0658382170095,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2014-12-01,12.5883869556806,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2015-01-01,12.3043481061195,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2015-02-01,13.5815977385161,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2015-03-01,11.7348648348062,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2015-04-01,12.274367837369699,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2015-05-01,17.288509969496,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2015-06-01,17.875877498957898,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2015-07-01,26.0678667580254,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2015-08-01,12.1331013510067,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2015-09-01,21.519691911409897,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2015-10-01,20.2767243604376,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2015-11-01,23.235492966528696,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2015-12-01,15.970989992800801,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2016-01-01,9.76276700017317,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2016-02-01,15.0405459470906,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2016-03-01,21.5151046702558,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2016-04-01,25.195665117343303,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2016-05-01,23.5081320181777,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2016-06-01,22.218801129835896,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2016-07-01,28.1755316287914,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2016-08-01,25.8978370266271,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2016-09-01,29.692642896168103,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2016-10-01,20.0462355772159,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2016-11-01,19.693210743456,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2016-12-01,23.4618891830749,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2017-01-01,26.667924280046,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2017-02-01,23.1294014809303,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2017-03-01,32.659165370986,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2017-04-01,24.2031176689195,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2017-05-01,26.5987337294935,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2017-06-01,26.853786461810103,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2017-07-01,24.3066504779815,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2017-08-01,30.226644060367605,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2017-09-01,25.1274811928441,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2017-10-01,39.349710757126395,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2017-11-01,27.923823532081197,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2017-12-01,37.4638221097221,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2018-01-01,40.910292717009504,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2018-02-01,32.0525566798367,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2018-03-01,50.352578142922795,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2018-04-01,38.4045829516305,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2018-05-01,39.3329608369022,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2018-06-01,36.674987110759396,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2018-07-01,29.655740395055,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2018-08-01,49.261221919709996,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2018-09-01,31.7800239998855,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2018-10-01,35.590333448992,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2018-11-01,34.1674195990434,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2018-12-01,47.523673369587,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2019-01-01,34.4691177235759,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2019-02-01,35.1487409532628,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2019-03-01,32.70119476703,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2019-04-01,40.774528115258605,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2019-05-01,41.4029103333883,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2019-06-01,43.527444365291004,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2019-07-01,38.926506076223504,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2019-08-01,40.3275478030141,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2019-09-01,43.1751865093302,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2019-10-01,46.3040465887704,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2019-11-01,54.258504281827896,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2019-12-01,34.174036293758604,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2020-01-01,50.57090942384521,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2020-02-01,47.5208224602937,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2020-03-01,36.922346891649205,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2020-04-01,32.7464610705756,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2020-05-01,42.394346840076,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2020-06-01,44.48515355254379,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2020-07-01,55.5714777702785,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2020-08-01,51.1263665867721,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
2020-09-01,62.456038227660706,CO,"Pueblo, CO",Pueblo,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Pueblo, CO (MSA)",PUEB308BP1FHSA,Monthly,Seasonally Adjusted
