date,All Employees: Accommodation and Food Services,state,msa,city,title,id,frequency,seasonal_adjustment
1992-10-01,369.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1992-11-01,369.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1992-12-01,367.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1993-01-01,373.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1993-02-01,374.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1993-03-01,367.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1993-04-01,370.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1993-05-01,372.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1993-06-01,370.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1993-07-01,369.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1993-08-01,372.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1993-09-01,373.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1993-10-01,374.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1993-11-01,374.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1993-12-01,376.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1994-01-01,378.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1994-02-01,373.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1994-03-01,377.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1994-04-01,382.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1994-05-01,381.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1994-06-01,383.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1994-07-01,386.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1994-08-01,385,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1994-09-01,386.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1994-10-01,388.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1994-11-01,388.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1994-12-01,389.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1995-01-01,391.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1995-02-01,392.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1995-03-01,393.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1995-04-01,393.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1995-05-01,392.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1995-06-01,395.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1995-07-01,393.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1995-08-01,393.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1995-09-01,395.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1995-10-01,395.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1995-11-01,398.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1995-12-01,398.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1996-01-01,395.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1996-02-01,397.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1996-03-01,398.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1996-04-01,398.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1996-05-01,401.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1996-06-01,401.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1996-07-01,401.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1996-08-01,402.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1996-09-01,402.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1996-10-01,403.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1996-11-01,402.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1996-12-01,404,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1997-01-01,406.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1997-02-01,407.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1997-03-01,409.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1997-04-01,409.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1997-05-01,410.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1997-06-01,411.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1997-07-01,412.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1997-08-01,414.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1997-09-01,416.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1997-10-01,414.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1997-11-01,416.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1997-12-01,416.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1998-01-01,419.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1998-02-01,420.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1998-03-01,421.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1998-04-01,417.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1998-05-01,422.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1998-06-01,422.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1998-07-01,423.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1998-08-01,422.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1998-09-01,425.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1998-10-01,426.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1998-11-01,427.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1998-12-01,431.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1999-01-01,430.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1999-02-01,430.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1999-03-01,431.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1999-04-01,432.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
1999-05-01,430.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
