date,Housing Inventory: Median Listing Price per Square Feet Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2018-06-01,-0.46,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2018-07-01,0.02,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2018-08-01,-0.43,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2018-09-01,0.16,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2018-10-01,0.75,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2018-11-01,0.03,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2018-12-01,-0.03,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2019-01-01,0.36,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2019-02-01,3.71,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2019-03-01,1.63,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2019-04-01,1.08,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2019-05-01,-0.06,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2019-06-01,0.9,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2019-07-01,-0.16,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2019-08-01,-0.46,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2019-09-01,-0.88,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2019-10-01,-0.74,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2019-11-01,0.94,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2019-12-01,0.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2020-01-01,0.7,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2020-02-01,1.97,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2020-03-01,2.15,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2020-04-01,-1.88,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2020-05-01,2.29,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2020-06-01,2.05,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2020-07-01,1.78,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2020-08-01,2.75,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2020-09-01,2.96,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2020-10-01,0.79,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2020-11-01,0.06,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2020-12-01,2.07,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2021-01-01,2.52,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2021-02-01,8.9,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2021-03-01,0.59,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2021-04-01,1.9,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2021-05-01,4.61,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2021-06-01,-3.53,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2021-07-01,-6.1,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2021-08-01,-3.98,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2021-09-01,-5.83,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2021-10-01,2.93,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2021-11-01,-1.93,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDLISPRIPERSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2017-07-01,-0.27,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDLISPRIPERSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2017-08-01,-0.39,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDLISPRIPERSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2017-09-01,-0.08,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDLISPRIPERSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2017-10-01,0.89,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDLISPRIPERSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2017-11-01,0.75,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDLISPRIPERSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2017-12-01,-0.47,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDLISPRIPERSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2018-01-01,-0.49,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDLISPRIPERSQUFEEMM16820,Monthly,Not Seasonally Adjusted
