date,Housing Inventory: Price Reduced Count Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2021-05-01,-73.68,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Price Reduced Count Year-Over-Year in Punta Gorda, FL (CBSA)",PRIREDCOUYY39460,Monthly,Not Seasonally Adjusted
2021-06-01,-65.17,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Price Reduced Count Year-Over-Year in Punta Gorda, FL (CBSA)",PRIREDCOUYY39460,Monthly,Not Seasonally Adjusted
2021-07-01,-61.18,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Price Reduced Count Year-Over-Year in Punta Gorda, FL (CBSA)",PRIREDCOUYY39460,Monthly,Not Seasonally Adjusted
2021-08-01,-45.33,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Price Reduced Count Year-Over-Year in Punta Gorda, FL (CBSA)",PRIREDCOUYY39460,Monthly,Not Seasonally Adjusted
2021-09-01,-40.54,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Price Reduced Count Year-Over-Year in Punta Gorda, FL (CBSA)",PRIREDCOUYY39460,Monthly,Not Seasonally Adjusted
2021-10-01,-52.05,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Price Reduced Count Year-Over-Year in Punta Gorda, FL (CBSA)",PRIREDCOUYY39460,Monthly,Not Seasonally Adjusted
2021-11-01,-41.18,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Price Reduced Count Year-Over-Year in Punta Gorda, FL (CBSA)",PRIREDCOUYY39460,Monthly,Not Seasonally Adjusted
2017-07-01,-23.47,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2017-08-01,-10.44,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2017-09-01,2.26,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2017-10-01,1.72,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2017-11-01,1.54,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2017-12-01,-3.45,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2018-01-01,5.94,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2018-02-01,-8.49,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2018-03-01,-3.51,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2018-04-01,-21.09,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2018-05-01,-15.94,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2018-06-01,-1.38,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2018-07-01,5.33,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2018-08-01,9.82,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2018-09-01,2.21,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2018-10-01,-8.47,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2018-11-01,-0.76,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2018-12-01,-19.64,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2019-01-01,-12.15,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2019-02-01,-24.74,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2019-03-01,-44.55,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2019-04-01,-28.71,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2019-05-01,-21.55,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2019-06-01,-20.98,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2019-07-01,-14.56,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2019-08-01,-20.11,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2019-09-01,-20.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2019-10-01,-10.49,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2019-11-01,-11.45,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2019-12-01,-8.89,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2020-01-01,-17.02,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2020-02-01,23.29,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2020-03-01,24.59,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2020-04-01,-4.17,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2020-05-01,-24.18,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2020-06-01,-43.36,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2020-07-01,-54.81,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2020-08-01,-54.55,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2020-09-01,-60.14,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2020-10-01,-53.1,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2020-11-01,-43.1,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2020-12-01,-46.34,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2021-01-01,-69.23,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2021-02-01,-74.44,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2021-03-01,-85.53,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2021-04-01,-79.71,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2021-05-01,-66.67,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2021-06-01,-23.44,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2021-07-01,9.84,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2021-08-01,7.69,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2021-09-01,35.59,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2021-10-01,33.82,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2021-11-01,0.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Price Reduced Count Year-Over-Year in Rockford, IL (CBSA)",PRIREDCOUYY40420,Monthly,Not Seasonally Adjusted
2017-07-01,12.9,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2017-08-01,35.38,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2017-09-01,33.33,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2017-10-01,18.8,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2017-11-01,-9.18,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2017-12-01,-41.03,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2018-01-01,-22.37,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2018-02-01,-50.0,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2018-03-01,-37.7,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2018-04-01,-43.71,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2018-05-01,-28.07,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2018-06-01,-34.92,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2018-07-01,-20.0,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2018-08-01,-26.14,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2018-09-01,-19.32,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2018-10-01,-21.52,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2018-11-01,7.87,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2018-12-01,50.0,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2019-01-01,16.95,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2019-02-01,19.64,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2019-03-01,26.32,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2019-04-01,24.47,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2019-05-01,11.38,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2019-06-01,7.32,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2019-07-01,-10.0,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2019-08-01,-6.92,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2019-09-01,-19.72,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2019-10-01,-10.48,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2019-11-01,-11.46,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2019-12-01,-39.13,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2020-01-01,-20.29,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2020-02-01,-19.4,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2020-03-01,-40.63,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2020-04-01,-68.38,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2020-05-01,-64.96,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2020-06-01,-51.52,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2020-07-01,-53.97,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2020-08-01,-60.33,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2020-09-01,-64.91,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2020-10-01,-59.46,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2020-11-01,-58.82,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2020-12-01,-47.62,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2021-01-01,-63.64,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2021-02-01,-75.93,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2021-03-01,-71.93,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2021-04-01,-48.65,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2021-05-01,-50.0,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2021-06-01,-46.88,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2021-07-01,-29.31,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2021-08-01,4.17,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2021-09-01,-5.0,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2021-10-01,-26.67,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2021-11-01,-25.71,NJ,"Trenton-Princeton, NJ",Trenton,"Housing Inventory: Price Reduced Count Year-Over-Year in Trenton, NJ (CBSA)",PRIREDCOUYY45940,Monthly,Not Seasonally Adjusted
2017-07-01,18.02,KS,"Wichita, KS",Wichita,"Housing Inventory: Price Reduced Count Year-Over-Year in Wichita, KS (CBSA)",PRIREDCOUYY48620,Monthly,Not Seasonally Adjusted
2017-08-01,17.5,KS,"Wichita, KS",Wichita,"Housing Inventory: Price Reduced Count Year-Over-Year in Wichita, KS (CBSA)",PRIREDCOUYY48620,Monthly,Not Seasonally Adjusted
2017-09-01,16.36,KS,"Wichita, KS",Wichita,"Housing Inventory: Price Reduced Count Year-Over-Year in Wichita, KS (CBSA)",PRIREDCOUYY48620,Monthly,Not Seasonally Adjusted
2017-10-01,12.14,KS,"Wichita, KS",Wichita,"Housing Inventory: Price Reduced Count Year-Over-Year in Wichita, KS (CBSA)",PRIREDCOUYY48620,Monthly,Not Seasonally Adjusted
2017-11-01,-5.23,KS,"Wichita, KS",Wichita,"Housing Inventory: Price Reduced Count Year-Over-Year in Wichita, KS (CBSA)",PRIREDCOUYY48620,Monthly,Not Seasonally Adjusted
2017-12-01,18.52,KS,"Wichita, KS",Wichita,"Housing Inventory: Price Reduced Count Year-Over-Year in Wichita, KS (CBSA)",PRIREDCOUYY48620,Monthly,Not Seasonally Adjusted
2018-01-01,14.58,KS,"Wichita, KS",Wichita,"Housing Inventory: Price Reduced Count Year-Over-Year in Wichita, KS (CBSA)",PRIREDCOUYY48620,Monthly,Not Seasonally Adjusted
2018-02-01,-6.31,KS,"Wichita, KS",Wichita,"Housing Inventory: Price Reduced Count Year-Over-Year in Wichita, KS (CBSA)",PRIREDCOUYY48620,Monthly,Not Seasonally Adjusted
2018-03-01,-6.72,KS,"Wichita, KS",Wichita,"Housing Inventory: Price Reduced Count Year-Over-Year in Wichita, KS (CBSA)",PRIREDCOUYY48620,Monthly,Not Seasonally Adjusted
2018-04-01,-16.67,KS,"Wichita, KS",Wichita,"Housing Inventory: Price Reduced Count Year-Over-Year in Wichita, KS (CBSA)",PRIREDCOUYY48620,Monthly,Not Seasonally Adjusted
2018-05-01,9.15,KS,"Wichita, KS",Wichita,"Housing Inventory: Price Reduced Count Year-Over-Year in Wichita, KS (CBSA)",PRIREDCOUYY48620,Monthly,Not Seasonally Adjusted
2018-06-01,0.58,KS,"Wichita, KS",Wichita,"Housing Inventory: Price Reduced Count Year-Over-Year in Wichita, KS (CBSA)",PRIREDCOUYY48620,Monthly,Not Seasonally Adjusted
2018-07-01,-10.84,KS,"Wichita, KS",Wichita,"Housing Inventory: Price Reduced Count Year-Over-Year in Wichita, KS (CBSA)",PRIREDCOUYY48620,Monthly,Not Seasonally Adjusted
