date,All Employees: Service-Providing,state,msa,city,title,id,frequency,seasonal_adjustment
1996-12-01,134.986402528552,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1997-01-01,135.349360694366,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1997-02-01,135.60780023270001,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1997-03-01,135.84897369721,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1997-04-01,135.309809789052,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1997-05-01,135.788872012121,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1997-06-01,135.751141609917,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1997-07-01,137.371345209005,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1997-08-01,137.25612586609802,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1997-09-01,138.121055664198,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1997-10-01,137.990280486313,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1997-11-01,137.647708652703,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1997-12-01,137.714476838355,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1998-01-01,137.214656277992,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1998-02-01,137.330957174462,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1998-03-01,137.539568582564,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1998-04-01,137.780309764629,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1998-05-01,139.023617991901,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1998-06-01,137.951133929373,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1998-07-01,137.638428433993,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1998-08-01,137.45397938667801,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1998-09-01,137.89269829954202,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1998-10-01,138.384215538981,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1998-11-01,139.07543506323,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1998-12-01,139.723427550809,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1999-01-01,138.155322858694,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1999-02-01,139.16610258584,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1999-03-01,139.92020897749399,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1999-04-01,140.327442132897,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1999-05-01,140.737967983615,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1999-06-01,141.162134733231,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1999-07-01,140.84178308476402,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1999-08-01,141.95360007934798,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1999-09-01,142.189692432803,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1999-10-01,142.465109816421,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1999-11-01,142.51778784444798,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1999-12-01,143.141550519753,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2000-01-01,142.757773234504,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2000-02-01,143.73768613891198,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2000-03-01,144.29993488823098,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2000-04-01,144.69851006968,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2000-05-01,144.38408262922002,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2000-06-01,144.505476422376,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2000-07-01,144.59211845154698,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2000-08-01,145.21893437787202,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2000-09-01,145.066575517707,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2000-10-01,145.498579115982,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2000-11-01,145.263417935081,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2000-12-01,146.40825736693898,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2001-01-01,147.636873698559,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2001-02-01,148.946718159153,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2001-03-01,149.265618573968,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2001-04-01,149.498366017471,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2001-05-01,149.93796311536,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2001-06-01,150.238769065171,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2001-07-01,150.408272078222,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2001-08-01,150.693999846446,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2001-09-01,150.721585932468,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2001-10-01,150.123310788905,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2001-11-01,151.03164682087,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2001-12-01,151.00433046983298,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2002-01-01,152.100978473297,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2002-02-01,152.082154224636,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2002-03-01,152.0417893358,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2002-04-01,152.684972596347,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2002-05-01,153.256522416215,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2002-06-01,153.409003026519,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2002-07-01,154.536523384193,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2002-08-01,153.931913031141,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2002-09-01,154.478994746744,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2002-10-01,154.674030602991,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2002-11-01,153.983690437434,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2002-12-01,154.252170860222,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2003-01-01,154.207363884962,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2003-02-01,153.647030625235,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2003-03-01,153.205236601124,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2003-04-01,153.384653878428,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2003-05-01,153.352213141296,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2003-06-01,154.06783439780799,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2003-07-01,155.109964237184,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2003-08-01,155.472230088454,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2003-09-01,155.49953500753,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2003-10-01,156.38554789859398,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2003-11-01,157.503782673321,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2003-12-01,157.499961121398,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2004-01-01,157.53058703844601,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2004-02-01,157.54897715751,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2004-03-01,158.132168136625,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2004-04-01,158.58554328033898,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2004-05-01,158.652501035479,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2004-06-01,158.60474196584602,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2004-07-01,158.148111470357,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2004-08-01,157.954541947184,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2004-09-01,158.601526702083,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2004-10-01,159.797057030513,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2004-11-01,160.312826501843,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2004-12-01,159.575201006209,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2005-01-01,158.641807280845,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2005-02-01,159.308367599267,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2005-03-01,160.872625692425,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2005-04-01,159.8300256163,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2005-05-01,160.111756730546,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2005-06-01,160.633872881195,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2005-07-01,161.14865853549298,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2005-08-01,162.24783356382798,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2005-09-01,162.797789834959,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2005-10-01,162.34159740304702,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2005-11-01,162.63367620991198,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2005-12-01,163.41131696433501,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2006-01-01,164.080986014468,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
2006-02-01,164.97427186462602,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
