date,All Employees: Transportation and Warehousing,state,msa,city,title,id,frequency,seasonal_adjustment
1996-08-01,283.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1996-09-01,284.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1996-10-01,283.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1996-11-01,284.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1996-12-01,285.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1997-01-01,289.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1997-02-01,288,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1997-03-01,288.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1997-04-01,289.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1997-05-01,289.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1997-06-01,290.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1997-07-01,290.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1997-08-01,286.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1997-09-01,291.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1997-10-01,292.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1997-11-01,292.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1997-12-01,294.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1998-01-01,293.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1998-02-01,291.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1998-03-01,292.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1998-04-01,293.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1998-05-01,294.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1998-06-01,294.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1998-07-01,295.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1998-08-01,296.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1998-09-01,297.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1998-10-01,297.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1998-11-01,298.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1998-12-01,299.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1999-01-01,299,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1999-02-01,301.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1999-03-01,302.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1999-04-01,303.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1999-05-01,303.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1999-06-01,304.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1999-07-01,304.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1999-08-01,305.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1999-09-01,303.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1999-10-01,306.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1999-11-01,307.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1999-12-01,307.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2000-01-01,309.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2000-02-01,309.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2000-03-01,309.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2000-04-01,310.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2000-05-01,308.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2000-06-01,309.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2000-07-01,310.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2000-08-01,310.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2000-09-01,310.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2000-10-01,313.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2000-11-01,314.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2000-12-01,314.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2001-01-01,312.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2001-02-01,312.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2001-03-01,311.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2001-04-01,309.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2001-05-01,311.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2001-06-01,309.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2001-07-01,308.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2001-08-01,305.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2001-09-01,302.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2001-10-01,298.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2001-11-01,292.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2001-12-01,288.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2002-01-01,291.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2002-02-01,290.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2002-03-01,290.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2002-04-01,290.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2002-05-01,289.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2002-06-01,288.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2002-07-01,289.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2002-08-01,288.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2002-09-01,288.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2002-10-01,288.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2002-11-01,287.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2002-12-01,286.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2003-01-01,287.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2003-02-01,285.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2003-03-01,286.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2003-04-01,282.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2003-05-01,281.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2003-06-01,280.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2003-07-01,280.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2003-08-01,280.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2003-09-01,281.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2003-10-01,281.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2003-11-01,282.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2003-12-01,281.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2004-01-01,282.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2004-02-01,282.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2004-03-01,283,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2004-04-01,281.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2004-05-01,282,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2004-06-01,281.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2004-07-01,281.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2004-08-01,282.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2004-09-01,280.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2004-10-01,282.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2004-11-01,281.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2004-12-01,280.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2005-01-01,278.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2005-02-01,278.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2005-03-01,278.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2005-04-01,280.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2005-05-01,279.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2005-06-01,279.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2005-07-01,280.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
2005-08-01,280.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
