date,Per Capita Personal Income,state,msa,city,title,id,frequency,seasonal_adjustment
1984-01-01,12565,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
1985-01-01,12700,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
1986-01-01,13731,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
1987-01-01,14224,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
1988-01-01,14131,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
1989-01-01,15001,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
1990-01-01,16032,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
1991-01-01,16371,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
1992-01-01,17512,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
1993-01-01,17458,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
1994-01-01,18473,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
1995-01-01,19172,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
1996-01-01,20651,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
1997-01-01,20717,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
1998-01-01,22649,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
1999-01-01,23060,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
2000-01-01,24496,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
2001-01-01,25047,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
2002-01-01,26292,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
2003-01-01,28450,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
2004-01-01,28556,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
2005-01-01,29963,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
2006-01-01,31646,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
2007-01-01,34076,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
2008-01-01,36979,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
2009-01-01,36121,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
2010-01-01,37901,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
2011-01-01,40872,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
2012-01-01,44745,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
2013-01-01,44693,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
2014-01-01,45489,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
2015-01-01,46344,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
2016-01-01,46524,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
2017-01-01,47665,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
2018-01-01,49813,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
2019-01-01,51429,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
2020-01-01,57102,ND,"Grand Forks, ND-MN",Grand Forks,"Per Capita Personal Income in Grand Forks, ND-MN (MSA)",GRAN238PCPI,Annual,Not Seasonally Adjusted
1969-01-01,3877,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1970-01-01,4240,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1971-01-01,4513,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1972-01-01,4881,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1973-01-01,5371,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1974-01-01,6183,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1975-01-01,7014,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1976-01-01,7717,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1977-01-01,8477,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1978-01-01,9622,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1979-01-01,10800,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1980-01-01,12085,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1981-01-01,13780,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1982-01-01,14438,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1983-01-01,14316,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1984-01-01,15178,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1985-01-01,15927,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1986-01-01,15710,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1987-01-01,16109,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1988-01-01,17430,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1989-01-01,18711,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1990-01-01,20079,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1991-01-01,20641,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1992-01-01,21802,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1993-01-01,22387,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1994-01-01,22923,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1995-01-01,24259,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1996-01-01,25887,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1997-01-01,28016,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1998-01-01,30119,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1999-01-01,31001,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
2000-01-01,33403,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
2001-01-01,34540,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
2002-01-01,33577,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
2003-01-01,34341,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
2004-01-01,36284,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
2005-01-01,38931,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
2006-01-01,42131,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
2007-01-01,44076,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
2008-01-01,48025,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
2009-01-01,43985,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
2010-01-01,45790,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
2011-01-01,48818,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
2012-01-01,52779,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
2013-01-01,52471,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
2014-01-01,55436,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
2015-01-01,55013,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
2016-01-01,51572,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
2017-01-01,54788,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
2018-01-01,57875,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
2019-01-01,58884,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
2020-01-01,59893,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Per Capita Personal Income in Houston-The Woodlands-Sugar Land, TX (MSA)",HOUS448PCPI,Annual,Not Seasonally Adjusted
1969-01-01,2980,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1970-01-01,3246,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1971-01-01,3453,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1972-01-01,3848,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1973-01-01,4282,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1974-01-01,4858,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1975-01-01,5572,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1976-01-01,6046,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1977-01-01,6635,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1978-01-01,7237,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1979-01-01,8161,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1980-01-01,8716,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1981-01-01,9456,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1982-01-01,9878,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1983-01-01,10147,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1984-01-01,10820,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1985-01-01,11214,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1986-01-01,11486,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1987-01-01,11981,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1988-01-01,13308,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1989-01-01,14397,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1990-01-01,15255,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1991-01-01,16188,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1992-01-01,16823,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1993-01-01,17308,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1994-01-01,17964,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1995-01-01,18734,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1996-01-01,19380,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1997-01-01,20121,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1998-01-01,21200,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
1999-01-01,22283,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
2000-01-01,23157,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
2001-01-01,24677,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
2002-01-01,25238,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
2003-01-01,26248,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
2004-01-01,27168,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
2005-01-01,28159,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
2006-01-01,29272,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
2007-01-01,31045,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
2008-01-01,32708,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
2009-01-01,32657,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
2010-01-01,32832,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
2011-01-01,35262,PA,"Johnstown, PA",Johnstown,"Per Capita Personal Income in Johnstown, PA (MSA)",JOHN742PCPI,Annual,Not Seasonally Adjusted
