date,All Employees: Goods Producing,state,msa,city,title,id,frequency,seasonal_adjustment
1998-09-01,6.145757250820991,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
1998-10-01,6.01245166013899,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
1998-11-01,5.868448327136919,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
1998-12-01,5.831354159047461,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
1999-01-01,6.04091058927827,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
1999-02-01,6.19795849061974,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
1999-03-01,6.2231527683355,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
1999-04-01,6.33334439829028,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
1999-05-01,6.3858009719370195,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
1999-06-01,6.53900465074772,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
1999-07-01,6.5246608130842905,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
1999-08-01,6.55241535229288,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
1999-09-01,6.543635946182821,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
1999-10-01,6.665105511875059,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
1999-11-01,6.783786652189679,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
1999-12-01,6.72494282327,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2000-01-01,6.624640835510941,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2000-02-01,6.4921139273091795,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2000-03-01,6.6146691450330595,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2000-04-01,6.550369322442029,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2000-05-01,6.690636736803651,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2000-06-01,6.752045098664991,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2000-07-01,6.51630335098135,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2000-08-01,6.53480374901851,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2000-09-01,6.44462351732238,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2000-10-01,6.10212240448002,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2000-11-01,6.167031769956259,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2000-12-01,6.305643701390831,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2001-01-01,6.30139918561585,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2001-02-01,6.29312999952529,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2001-03-01,6.31277712752458,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2001-04-01,6.27332089085372,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2001-05-01,6.195076538446941,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2001-06-01,6.18500065382162,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2001-07-01,6.20346331112138,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2001-08-01,6.327221476085559,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2001-09-01,6.24128252874771,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2001-10-01,6.1288481976022995,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2001-11-01,6.13763675664937,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2001-12-01,6.087368595400981,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2002-01-01,6.182698728593019,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2002-02-01,6.08901083643479,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2002-03-01,6.025059016997321,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2002-04-01,5.8906676012376,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2002-05-01,5.709293292212629,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2002-06-01,5.72119660351565,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2002-07-01,5.671641158065809,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2002-08-01,5.622655809922921,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2002-09-01,5.44494830896247,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2002-10-01,5.750381049960589,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2002-11-01,5.79359110808521,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2002-12-01,5.9751829483215,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2003-01-01,5.77248631477732,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2003-02-01,5.80057694509802,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2003-03-01,5.740286371907611,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2003-04-01,5.7040124640504,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2003-05-01,5.82402854102629,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2003-06-01,5.735032712369209,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2003-07-01,5.834260138823121,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2003-08-01,5.81587400813777,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2003-09-01,5.950630364284541,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2003-10-01,5.9725784014310594,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2003-11-01,5.96314496012011,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2003-12-01,6.06426639339074,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2004-01-01,5.97845617100651,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2004-02-01,6.01589984550721,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2004-03-01,6.053671801659499,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2004-04-01,6.209583483837731,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2004-05-01,6.3305360984520105,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2004-06-01,6.6330215557441905,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2004-07-01,6.38967632278108,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2004-08-01,6.41051096564856,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2004-09-01,6.46820807269135,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2004-10-01,6.49706827025416,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2004-11-01,6.546692093138519,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2004-12-01,6.45043942046376,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2005-01-01,6.38666431192385,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2005-02-01,6.633645388108571,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2005-03-01,6.6587956474988,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2005-04-01,6.817840535443509,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2005-05-01,6.729352974694691,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2005-06-01,6.71881277819942,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2005-07-01,6.854412183541791,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2005-08-01,6.90133685871001,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2005-09-01,6.68941952442634,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2005-10-01,6.713562525777791,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2005-11-01,6.85890389998546,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2005-12-01,6.737959781183781,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2006-01-01,6.7946054032552805,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2006-02-01,6.73779747764547,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2006-03-01,6.75712436628232,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2006-04-01,6.61204849953896,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2006-05-01,6.62660610735129,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2006-06-01,6.8172922512531695,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2006-07-01,6.7290486547151795,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2006-08-01,6.89518477983787,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2006-09-01,6.91381725103827,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2006-10-01,6.8267095547237995,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2006-11-01,6.880923743583961,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2006-12-01,7.02367184608349,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2007-01-01,6.890060873308129,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2007-02-01,6.9259067384488,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2007-03-01,7.04873122675845,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2007-04-01,7.10792131913676,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2007-05-01,7.132698383320969,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2007-06-01,7.420213366832759,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2007-07-01,7.12428625789976,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2007-08-01,6.9975002583152595,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2007-09-01,7.031717115577901,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2007-10-01,7.02436458480896,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2007-11-01,7.001959432033349,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2007-12-01,7.00844422767002,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2008-01-01,7.18506590963316,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
2008-02-01,7.2093007011354,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Goods Producing in Grand Forks, ND-MN (MSA)",SMU38242200600000001SA,Monthly,Seasonally Adjusted
