date,Housing Inventory: Median Days on Market Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2018-05-01,-6.25,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2018-06-01,4.4444444,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2018-07-01,6.3829787,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2018-08-01,1.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2018-09-01,4.950495,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2018-10-01,11.3207547,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2018-11-01,8.4745763,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2018-12-01,4.6875,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2019-01-01,-8.2089552,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2019-02-01,-11.3821138,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2019-03-01,-4.587156,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2019-04-01,-7.6923077,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2019-05-01,13.5416667,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2019-06-01,6.4220183,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2019-07-01,-10.3448276,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2019-08-01,7.6923077,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2019-09-01,-4.4642857,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2019-10-01,11.2149533,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2019-11-01,4.2016807,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2019-12-01,12.9032258,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2020-01-01,9.2857143,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2020-02-01,-9.8039216,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2020-03-01,-23.1884058,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2020-04-01,12.2641509,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2020-05-01,10.9243697,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2020-06-01,-24.2424242,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2020-07-01,-6.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2020-08-01,21.2765957,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2020-09-01,22.8070175,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2020-10-01,-7.1428571,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2020-11-01,-16.1538462,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2020-12-01,6.4220183,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2021-01-01,8.6206897,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2021-02-01,-7.9365079,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2021-03-01,-10.3448276,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2021-04-01,-8.6538462,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2021-05-01,5.2631579,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2021-06-01,-9.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2021-07-01,-15.3846154,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2021-08-01,3.8961039,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2021-09-01,18.75,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2021-10-01,9.4736842,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2021-11-01,0.9615385,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARMM13140,Monthly,Not Seasonally Adjusted
2017-07-01,4.2253521,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2017-08-01,-0.6756757,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2017-09-01,6.122449,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2017-10-01,6.4102564,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2017-11-01,10.2409639,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2017-12-01,10.3825137,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2018-01-01,4.4554455,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2018-02-01,-6.1611374,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2018-03-01,-26.2626263,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2018-04-01,-7.5342466,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2018-05-01,-8.1481481,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2018-06-01,-1.6129032,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2018-07-01,8.1967213,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2018-08-01,-0.7575758,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2018-09-01,6.870229,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2018-10-01,8.5714286,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2018-11-01,5.2631579,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2018-12-01,10.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2019-01-01,7.3863636,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2019-02-01,-10.5820106,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2019-03-01,-24.260355,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2019-04-01,-5.46875,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2019-05-01,-7.4380165,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2019-06-01,3.5714286,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2019-07-01,0.862069,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2019-08-01,2.5641026,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2019-09-01,5.8333333,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2019-10-01,4.7244094,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2019-11-01,8.2706767,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2019-12-01,13.1944444,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2020-01-01,4.9079755,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2020-02-01,-16.9590643,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2020-03-01,-19.7183099,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2020-04-01,5.2631579,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2020-05-01,6.6666667,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2020-06-01,-7.8125,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2020-07-01,-5.9322034,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2020-08-01,-8.1081081,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2020-09-01,-2.9411765,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2020-10-01,-1.010101,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2020-11-01,9.1836735,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2020-12-01,17.7570093,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2021-01-01,3.1746032,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2021-02-01,-13.0769231,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2021-03-01,-19.4690265,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2021-04-01,-10.989011,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2021-05-01,-1.2345679,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2021-06-01,-8.75,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2021-07-01,-4.109589,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2021-08-01,5.7142857,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2021-09-01,21.6216216,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2021-10-01,4.4444444,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2021-11-01,5.3191489,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARMM13820,Monthly,Not Seasonally Adjusted
2017-07-01,-1.2195122,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Days on Market Month-Over-Month in Charleston, WV (CBSA)",MEDDAYONMARMM16620,Monthly,Not Seasonally Adjusted
2017-08-01,-1.8518519,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Days on Market Month-Over-Month in Charleston, WV (CBSA)",MEDDAYONMARMM16620,Monthly,Not Seasonally Adjusted
2017-09-01,3.1446541,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Days on Market Month-Over-Month in Charleston, WV (CBSA)",MEDDAYONMARMM16620,Monthly,Not Seasonally Adjusted
2017-10-01,3.6585366,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Days on Market Month-Over-Month in Charleston, WV (CBSA)",MEDDAYONMARMM16620,Monthly,Not Seasonally Adjusted
2017-11-01,5.8823529,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Days on Market Month-Over-Month in Charleston, WV (CBSA)",MEDDAYONMARMM16620,Monthly,Not Seasonally Adjusted
2017-12-01,10.0,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Days on Market Month-Over-Month in Charleston, WV (CBSA)",MEDDAYONMARMM16620,Monthly,Not Seasonally Adjusted
