date,All Employees: State Government,state,msa,city,title,id,frequency,seasonal_adjustment
2008-01-01,25.2,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
2009-01-01,24.8,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
2010-01-01,24.3,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
2011-01-01,23.6,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
2012-01-01,23.1,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
2013-01-01,23.4,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
2014-01-01,23.9,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
2015-01-01,24.3,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
2016-01-01,24.9,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
2017-01-01,25.5,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
2018-01-01,25.4,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
2019-01-01,25.5,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
2020-01-01,25.7,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
1990-01-01,3.6,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
1991-01-01,3.7,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
1992-01-01,3.8,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
1993-01-01,3.7,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
1994-01-01,3.5,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
1995-01-01,3.5,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
1996-01-01,3.4,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
1997-01-01,2.4,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
1998-01-01,1.9,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
1999-01-01,1.8,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
2000-01-01,1.7,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
2001-01-01,1.8,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
2002-01-01,2.0,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
2003-01-01,2.2,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
2004-01-01,2.2,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
2005-01-01,2.3,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
2006-01-01,2.4,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
2007-01-01,2.6,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
2008-01-01,2.7,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
2009-01-01,2.6,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
2010-01-01,2.6,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
2011-01-01,2.7,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
2012-01-01,2.7,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
2013-01-01,2.7,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
2014-01-01,2.8,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
2015-01-01,2.9,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
2016-01-01,2.9,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
2017-01-01,3.0,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
2018-01-01,3.0,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
2019-01-01,3.1,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
2020-01-01,3.0,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"All Employees: State Government in Oxnard-Thousand Oaks-Ventura, CA (MSA)",SMU06371009092000001A,Annual,Not Seasonally Adjusted
1990-01-01,1.2,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
1991-01-01,1.2,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
1992-01-01,1.3,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
1993-01-01,1.5,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
1994-01-01,1.6,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
1995-01-01,1.6,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
1996-01-01,1.7,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
1997-01-01,1.7,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
1998-01-01,1.7,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
1999-01-01,1.9,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
2000-01-01,2.0,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
2001-01-01,2.0,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
2002-01-01,1.9,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
2003-01-01,2.0,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
2004-01-01,2.0,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
2005-01-01,2.1,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
2006-01-01,2.1,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
2007-01-01,2.1,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
2008-01-01,2.2,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
2009-01-01,2.3,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
2010-01-01,2.3,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
2011-01-01,2.6,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
2012-01-01,2.5,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
2013-01-01,2.5,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
2014-01-01,2.5,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
2015-01-01,2.7,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
2016-01-01,2.7,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
2017-01-01,2.7,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
2018-01-01,2.6,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
2019-01-01,2.5,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
2020-01-01,2.3,FL,"Panama City, FL",Panama City,"All Employees: State Government in Panama City, FL (MSA)",SMU12374609092000001A,Annual,Not Seasonally Adjusted
1990-01-01,50.8,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
1991-01-01,49.1,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
1992-01-01,47.9,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
1993-01-01,49.1,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
1994-01-01,49.9,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
1995-01-01,50.5,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
1996-01-01,52.2,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
1997-01-01,51.9,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
1998-01-01,50.2,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
1999-01-01,50.2,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
2000-01-01,51.8,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
2001-01-01,53.7,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
2002-01-01,53.6,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
2003-01-01,54.5,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
2004-01-01,55.4,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
2005-01-01,55.0,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
2006-01-01,54.8,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
2007-01-01,54.2,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
2008-01-01,54.9,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
2009-01-01,54.8,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
2010-01-01,53.5,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
2011-01-01,52.2,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
2012-01-01,51.7,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
2013-01-01,52.1,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
2014-01-01,53.6,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
2015-01-01,54.3,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
2016-01-01,54.3,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
2017-01-01,54.5,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
2018-01-01,54.7,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
2019-01-01,55.0,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
2020-01-01,52.9,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: State Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809092000001A,Annual,Not Seasonally Adjusted
1990-01-01,3.7,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
1991-01-01,3.6,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
1992-01-01,3.5,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
1993-01-01,3.7,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
1994-01-01,3.7,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
1995-01-01,3.8,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
1996-01-01,3.6,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
1997-01-01,3.7,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
1998-01-01,3.7,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
1999-01-01,3.7,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
2000-01-01,3.8,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
2001-01-01,3.8,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
2002-01-01,3.9,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
2003-01-01,3.8,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
2004-01-01,3.7,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
2005-01-01,4.0,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
2006-01-01,4.1,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
2007-01-01,4.1,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
2008-01-01,4.3,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
2009-01-01,4.4,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
2010-01-01,4.3,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
2011-01-01,4.3,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
2012-01-01,4.4,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
2013-01-01,4.3,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
2014-01-01,4.3,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
2015-01-01,4.3,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
2016-01-01,4.4,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
2017-01-01,4.3,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
2018-01-01,4.1,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
2019-01-01,3.9,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
2020-01-01,3.5,PA,"Reading, PA",Reading,"All Employees: State Government in Reading, PA (MSA)",SMU42397409092000001A,Annual,Not Seasonally Adjusted
1990-01-01,5.9,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
1991-01-01,6.3,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
1992-01-01,6.5,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
1993-01-01,6.5,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
1994-01-01,6.7,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
1995-01-01,7.1,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
1996-01-01,7.5,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
1997-01-01,7.8,NV,"Reno, NV",Reno,"All Employees: State Government in Reno, NV (MSA)",SMU32399009092000001A,Annual,Not Seasonally Adjusted
