date,Housing Inventory: Pending Listing Count,state,msa,city,title,id,frequency,seasonal_adjustment
2017-10-01,132.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2017-11-01,15.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2017-12-01,16.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2018-01-01,16.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2018-02-01,18.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2018-03-01,29.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2018-04-01,37.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2018-05-01,23.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2018-06-01,31.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2018-07-01,24.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2018-08-01,33.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2018-09-01,41.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2018-10-01,36.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2018-11-01,36.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2018-12-01,24.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2019-01-01,26.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2019-02-01,35.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2019-03-01,47.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2019-04-01,61.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2019-05-01,63.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2019-06-01,78.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2019-07-01,64.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2019-08-01,63.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2019-09-01,57.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2019-10-01,57.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2019-11-01,50.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2019-12-01,47.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2020-01-01,40.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2020-02-01,37.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2020-03-01,51.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2020-04-01,51.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2020-05-01,65.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2020-06-01,71.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2020-07-01,63.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2020-08-01,38.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2020-09-01,47.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2020-10-01,840.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2020-11-01,805.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2020-12-01,684.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2021-01-01,583.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2021-02-01,624.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2021-03-01,671.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2021-04-01,757.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2021-05-01,835.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2021-06-01,1055.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2021-07-01,999.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2021-08-01,973.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2021-09-01,911.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2021-10-01,843.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2021-11-01,796.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Pending Listing Count in Lancaster, PA (CBSA)",PENLISCOU29540,Monthly,Not Seasonally Adjusted
2016-07-01,472.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2016-08-01,472.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2016-09-01,459.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2016-10-01,399.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2016-11-01,372.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2016-12-01,340.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2017-01-01,278.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2017-02-01,327.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2017-03-01,406.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2017-04-01,504.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2017-05-01,518.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2017-06-01,506.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2017-07-01,477.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2017-08-01,407.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2017-09-01,403.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2017-10-01,407.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2017-11-01,394.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2017-12-01,326.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2018-01-01,286.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2018-02-01,356.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2018-03-01,418.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2018-04-01,476.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2018-05-01,607.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2018-06-01,578.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2018-07-01,559.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2018-08-01,557.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2018-09-01,521.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2018-10-01,484.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2018-11-01,548.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2018-12-01,497.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2019-01-01,491.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2019-02-01,603.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2019-03-01,624.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2019-04-01,611.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2019-05-01,637.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2019-06-01,653.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2019-07-01,608.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2019-08-01,764.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2019-09-01,901.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2019-10-01,535.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2019-11-01,450.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2019-12-01,425.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2020-01-01,433.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2020-02-01,562.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2020-03-01,646.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2020-04-01,596.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2020-05-01,713.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2020-06-01,772.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2020-07-01,800.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2020-08-01,800.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2020-09-01,765.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2020-10-01,759.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2020-11-01,710.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2020-12-01,593.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2021-01-01,569.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2021-02-01,672.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2021-03-01,662.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2021-04-01,777.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2021-05-01,842.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2021-06-01,839.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2021-07-01,786.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2021-08-01,755.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2021-09-01,717.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2021-10-01,692.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2021-11-01,678.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Pending Listing Count in Lynchburg, VA (CBSA)",PENLISCOU31340,Monthly,Not Seasonally Adjusted
2016-07-01,1591.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2016-08-01,1330.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2016-09-01,1117.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2016-10-01,1067.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2016-11-01,985.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2016-12-01,813.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2017-01-01,723.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2017-02-01,991.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2017-03-01,1338.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2017-04-01,1014.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2017-05-01,1112.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2017-06-01,1127.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2017-07-01,983.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2017-08-01,857.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2017-09-01,775.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2017-10-01,712.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2017-11-01,629.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2017-12-01,527.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2018-01-01,466.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2018-02-01,594.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2018-03-01,796.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2018-04-01,1514.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2018-05-01,1692.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2018-06-01,1649.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2018-07-01,1438.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2018-08-01,1226.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2018-09-01,1074.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2018-10-01,997.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2018-11-01,919.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2018-12-01,753.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2019-01-01,673.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2019-02-01,647.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2019-03-01,1179.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2019-04-01,1399.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2019-05-01,1584.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2019-06-01,1635.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2019-07-01,1386.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
2019-08-01,1205.0,WI,"Madison, WI",Madison,"Housing Inventory: Pending Listing Count in Madison, WI (CBSA)",PENLISCOU31540,Monthly,Not Seasonally Adjusted
