date,Housing Inventory: Average Listing Price Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2018-04-01,1.85,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2018-05-01,1.31,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2018-06-01,-0.68,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2018-07-01,-0.5,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2018-08-01,-1.05,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2018-09-01,-1.62,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2018-10-01,-0.33,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2018-11-01,0.52,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2018-12-01,-0.66,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2019-01-01,-0.14,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2019-02-01,-0.23,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2019-03-01,-0.33,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2019-04-01,1.57,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2019-05-01,3.57,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2019-06-01,1.57,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2019-07-01,-1.23,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2019-08-01,-2.91,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2019-09-01,0.4,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2019-10-01,-0.03,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2019-11-01,-2.57,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2019-12-01,-0.55,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2020-01-01,1.8,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2020-02-01,0.87,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2020-03-01,1.71,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2020-04-01,-0.67,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2020-05-01,2.41,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2020-06-01,1.57,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2020-07-01,1.34,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2020-08-01,1.84,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2020-09-01,0.64,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2020-10-01,-0.82,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2020-11-01,-1.98,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2020-12-01,-0.15,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2021-01-01,0.64,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2021-02-01,1.27,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2021-03-01,2.02,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2021-04-01,2.09,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2021-05-01,-3.59,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2021-06-01,0.49,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2021-07-01,-0.27,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2021-08-01,-0.93,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2021-09-01,2.99,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2021-10-01,1.02,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2021-11-01,1.88,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Average Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",AVELISPRIMM13140,Monthly,Not Seasonally Adjusted
2017-07-01,-1.35,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2017-08-01,-0.63,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2017-09-01,-1.52,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2017-10-01,0.99,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2017-11-01,-1.87,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2017-12-01,-0.83,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2018-01-01,0.68,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2018-02-01,1.04,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2018-03-01,5.23,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2018-04-01,4.01,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2018-05-01,3.08,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2018-06-01,0.5,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2018-07-01,-0.81,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2018-08-01,-0.7,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2018-09-01,-0.19,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2018-10-01,-2.37,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2018-11-01,1.47,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2018-12-01,-0.42,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2019-01-01,-0.09,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2019-02-01,4.75,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2019-03-01,2.98,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2019-04-01,3.29,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2019-05-01,0.81,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2019-06-01,0.14,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2019-07-01,-0.59,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2019-08-01,-1.48,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2019-09-01,-1.37,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2019-10-01,1.5,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2019-11-01,-0.36,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2019-12-01,-1.5,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2020-01-01,0.81,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2020-02-01,2.39,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2020-03-01,3.22,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2020-04-01,-0.64,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2020-05-01,4.63,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2020-06-01,2.94,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2020-07-01,0.3,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2020-08-01,-0.45,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2020-09-01,-0.42,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2020-10-01,-2.01,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2020-11-01,-0.66,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2020-12-01,0.01,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2021-01-01,-1.18,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2021-02-01,1.64,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2021-03-01,2.41,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2021-04-01,4.97,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2021-05-01,0.24,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2021-06-01,-2.88,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2021-07-01,-1.92,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2021-08-01,0.2,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2021-09-01,-0.29,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2021-10-01,1.99,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2021-11-01,0.08,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Average Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",AVELISPRIMM13820,Monthly,Not Seasonally Adjusted
2017-07-01,-0.05,WV,"Charleston, WV",Charleston,"Housing Inventory: Average Listing Price Month-Over-Month in Charleston, WV (CBSA)",AVELISPRIMM16620,Monthly,Not Seasonally Adjusted
2017-08-01,-0.4,WV,"Charleston, WV",Charleston,"Housing Inventory: Average Listing Price Month-Over-Month in Charleston, WV (CBSA)",AVELISPRIMM16620,Monthly,Not Seasonally Adjusted
2017-09-01,-0.58,WV,"Charleston, WV",Charleston,"Housing Inventory: Average Listing Price Month-Over-Month in Charleston, WV (CBSA)",AVELISPRIMM16620,Monthly,Not Seasonally Adjusted
2017-10-01,-1.33,WV,"Charleston, WV",Charleston,"Housing Inventory: Average Listing Price Month-Over-Month in Charleston, WV (CBSA)",AVELISPRIMM16620,Monthly,Not Seasonally Adjusted
2017-11-01,-1.09,WV,"Charleston, WV",Charleston,"Housing Inventory: Average Listing Price Month-Over-Month in Charleston, WV (CBSA)",AVELISPRIMM16620,Monthly,Not Seasonally Adjusted
2017-12-01,0.66,WV,"Charleston, WV",Charleston,"Housing Inventory: Average Listing Price Month-Over-Month in Charleston, WV (CBSA)",AVELISPRIMM16620,Monthly,Not Seasonally Adjusted
2018-01-01,-1.55,WV,"Charleston, WV",Charleston,"Housing Inventory: Average Listing Price Month-Over-Month in Charleston, WV (CBSA)",AVELISPRIMM16620,Monthly,Not Seasonally Adjusted
2018-02-01,1.12,WV,"Charleston, WV",Charleston,"Housing Inventory: Average Listing Price Month-Over-Month in Charleston, WV (CBSA)",AVELISPRIMM16620,Monthly,Not Seasonally Adjusted
2018-03-01,2.49,WV,"Charleston, WV",Charleston,"Housing Inventory: Average Listing Price Month-Over-Month in Charleston, WV (CBSA)",AVELISPRIMM16620,Monthly,Not Seasonally Adjusted
2018-04-01,3.52,WV,"Charleston, WV",Charleston,"Housing Inventory: Average Listing Price Month-Over-Month in Charleston, WV (CBSA)",AVELISPRIMM16620,Monthly,Not Seasonally Adjusted
2018-05-01,-1.39,WV,"Charleston, WV",Charleston,"Housing Inventory: Average Listing Price Month-Over-Month in Charleston, WV (CBSA)",AVELISPRIMM16620,Monthly,Not Seasonally Adjusted
2018-06-01,0.22,WV,"Charleston, WV",Charleston,"Housing Inventory: Average Listing Price Month-Over-Month in Charleston, WV (CBSA)",AVELISPRIMM16620,Monthly,Not Seasonally Adjusted
2018-07-01,0.83,WV,"Charleston, WV",Charleston,"Housing Inventory: Average Listing Price Month-Over-Month in Charleston, WV (CBSA)",AVELISPRIMM16620,Monthly,Not Seasonally Adjusted
2018-08-01,0.47,WV,"Charleston, WV",Charleston,"Housing Inventory: Average Listing Price Month-Over-Month in Charleston, WV (CBSA)",AVELISPRIMM16620,Monthly,Not Seasonally Adjusted
2018-09-01,0.97,WV,"Charleston, WV",Charleston,"Housing Inventory: Average Listing Price Month-Over-Month in Charleston, WV (CBSA)",AVELISPRIMM16620,Monthly,Not Seasonally Adjusted
