date,Housing Inventory: Median Days on Market Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2020-06-01,36.9863014,FL,"Panama City, FL",Panama City,"Housing Inventory: Median Days on Market Year-Over-Year in Panama City, FL (CBSA)",MEDDAYONMARYY37460,Monthly,Not Seasonally Adjusted
2020-07-01,30.9210526,FL,"Panama City, FL",Panama City,"Housing Inventory: Median Days on Market Year-Over-Year in Panama City, FL (CBSA)",MEDDAYONMARYY37460,Monthly,Not Seasonally Adjusted
2020-08-01,13.1578947,FL,"Panama City, FL",Panama City,"Housing Inventory: Median Days on Market Year-Over-Year in Panama City, FL (CBSA)",MEDDAYONMARYY37460,Monthly,Not Seasonally Adjusted
2020-09-01,14.9659864,FL,"Panama City, FL",Panama City,"Housing Inventory: Median Days on Market Year-Over-Year in Panama City, FL (CBSA)",MEDDAYONMARYY37460,Monthly,Not Seasonally Adjusted
2020-10-01,3.4013605,FL,"Panama City, FL",Panama City,"Housing Inventory: Median Days on Market Year-Over-Year in Panama City, FL (CBSA)",MEDDAYONMARYY37460,Monthly,Not Seasonally Adjusted
2020-11-01,-15.0,FL,"Panama City, FL",Panama City,"Housing Inventory: Median Days on Market Year-Over-Year in Panama City, FL (CBSA)",MEDDAYONMARYY37460,Monthly,Not Seasonally Adjusted
2020-12-01,-33.7016575,FL,"Panama City, FL",Panama City,"Housing Inventory: Median Days on Market Year-Over-Year in Panama City, FL (CBSA)",MEDDAYONMARYY37460,Monthly,Not Seasonally Adjusted
2021-01-01,-30.1587302,FL,"Panama City, FL",Panama City,"Housing Inventory: Median Days on Market Year-Over-Year in Panama City, FL (CBSA)",MEDDAYONMARYY37460,Monthly,Not Seasonally Adjusted
2021-02-01,-24.7252747,FL,"Panama City, FL",Panama City,"Housing Inventory: Median Days on Market Year-Over-Year in Panama City, FL (CBSA)",MEDDAYONMARYY37460,Monthly,Not Seasonally Adjusted
2021-03-01,-24.6376812,FL,"Panama City, FL",Panama City,"Housing Inventory: Median Days on Market Year-Over-Year in Panama City, FL (CBSA)",MEDDAYONMARYY37460,Monthly,Not Seasonally Adjusted
2021-04-01,-35.6643357,FL,"Panama City, FL",Panama City,"Housing Inventory: Median Days on Market Year-Over-Year in Panama City, FL (CBSA)",MEDDAYONMARYY37460,Monthly,Not Seasonally Adjusted
2021-05-01,-63.0952381,FL,"Panama City, FL",Panama City,"Housing Inventory: Median Days on Market Year-Over-Year in Panama City, FL (CBSA)",MEDDAYONMARYY37460,Monthly,Not Seasonally Adjusted
2021-06-01,-64.5,FL,"Panama City, FL",Panama City,"Housing Inventory: Median Days on Market Year-Over-Year in Panama City, FL (CBSA)",MEDDAYONMARYY37460,Monthly,Not Seasonally Adjusted
2021-07-01,-67.839196,FL,"Panama City, FL",Panama City,"Housing Inventory: Median Days on Market Year-Over-Year in Panama City, FL (CBSA)",MEDDAYONMARYY37460,Monthly,Not Seasonally Adjusted
2021-08-01,-58.1395349,FL,"Panama City, FL",Panama City,"Housing Inventory: Median Days on Market Year-Over-Year in Panama City, FL (CBSA)",MEDDAYONMARYY37460,Monthly,Not Seasonally Adjusted
2021-09-01,-47.9289941,FL,"Panama City, FL",Panama City,"Housing Inventory: Median Days on Market Year-Over-Year in Panama City, FL (CBSA)",MEDDAYONMARYY37460,Monthly,Not Seasonally Adjusted
2021-10-01,-30.2631579,FL,"Panama City, FL",Panama City,"Housing Inventory: Median Days on Market Year-Over-Year in Panama City, FL (CBSA)",MEDDAYONMARYY37460,Monthly,Not Seasonally Adjusted
2021-11-01,-16.9117647,FL,"Panama City, FL",Panama City,"Housing Inventory: Median Days on Market Year-Over-Year in Panama City, FL (CBSA)",MEDDAYONMARYY37460,Monthly,Not Seasonally Adjusted
2017-07-01,-8.2191781,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2017-08-01,-12.0253165,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2017-09-01,-11.1111111,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2017-10-01,-10.625,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2017-11-01,-11.7283951,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2017-12-01,-11.2359551,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2018-01-01,-7.486631,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2018-02-01,-8.6206897,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2018-03-01,-9.2307692,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2018-04-01,-9.1666667,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2018-05-01,-13.3333333,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2018-06-01,-16.5354331,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2018-07-01,-11.1940299,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2018-08-01,-10.0719424,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2018-09-01,-11.1111111,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2018-10-01,-10.4895105,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2018-11-01,-7.6923077,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2018-12-01,-5.0632911,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2019-01-01,-4.6242775,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2019-02-01,-0.6289308,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2019-03-01,-3.3898305,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2019-04-01,-10.0917431,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2019-05-01,-7.6923077,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2019-06-01,-1.8867925,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2019-07-01,-1.6806723,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2019-08-01,0.8,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2019-09-01,-1.5625,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2019-10-01,-5.46875,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2019-11-01,-3.030303,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2019-12-01,0.0,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2020-01-01,-0.6060606,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2020-02-01,-12.6582278,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2020-03-01,-14.9122807,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2020-04-01,25.5102041,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2020-05-01,52.0833333,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2020-06-01,12.5,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2020-07-01,-21.3675214,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2020-08-01,-28.5714286,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2020-09-01,-31.7460317,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2020-10-01,-20.661157,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2020-11-01,-19.53125,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2020-12-01,-18.6666667,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2021-01-01,-14.6341463,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2021-02-01,-6.5217391,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2021-03-01,-2.0618557,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2021-04-01,-35.7723577,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2021-05-01,-47.9452055,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2021-06-01,-37.6068376,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2021-07-01,-10.8695652,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2021-08-01,-5.5555556,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2021-09-01,9.3023256,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2021-10-01,2.0833333,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2021-11-01,-1.9417476,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Year-Over-Year in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARYY37980,Monthly,Not Seasonally Adjusted
2017-07-01,-15.4761905,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2017-08-01,-18.3783784,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2017-09-01,-13.4020619,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2017-10-01,-13.6363636,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2017-11-01,-4.6875,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2017-12-01,-7.7669903,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2018-01-01,-4.7169811,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2018-02-01,-7.4074074,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2018-03-01,-23.3160622,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2018-04-01,-26.875,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2018-05-01,-20.1342282,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2018-06-01,-13.2352941,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2018-07-01,-11.2676056,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2018-08-01,-11.9205298,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2018-09-01,-19.047619,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2018-10-01,-15.7894737,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2018-11-01,-19.1256831,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2018-12-01,-15.7894737,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2019-01-01,-8.4158416,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2019-02-01,-3.0,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2019-03-01,0.0,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2019-04-01,-4.2735043,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2019-05-01,-22.6890756,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2019-06-01,-18.6440678,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2019-07-01,-19.8412698,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2019-08-01,-20.3007519,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2019-09-01,-16.1764706,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2019-10-01,-12.5,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2019-11-01,-10.8108108,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2019-12-01,-2.5,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2020-01-01,-7.5675676,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2020-02-01,-13.4020619,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2020-03-01,-27.027027,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2020-04-01,33.0357143,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2020-05-01,71.7391304,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2020-06-01,-4.1666667,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2020-07-01,-25.7425743,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2020-08-01,-35.8490566,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2020-09-01,-50.877193,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2020-10-01,-31.7460317,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2020-11-01,-32.5757576,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2020-12-01,-34.6153846,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
2021-01-01,-28.6549708,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Year-Over-Year in Reading, PA (CBSA)",MEDDAYONMARYY39740,Monthly,Not Seasonally Adjusted
