,city,state,year,births_census,censuspop_census,deaths_census,domesticmig_census,estimatesbase_census,internationalmig_census,naturalinc_census,netmig_census,npopchg_census,popestimate_census,residual_census,med_zhvi,med_zori
370,Billings,MT,2017,2086.0,,1661.0,1080.0,,129.0,425.0,1209.0,1625.0,179520.0,-9.0,245481.5,
371,Billings,MT,2018,1982.0,,1785.0,477.0,,78.0,197.0,555.0,748.0,180268.0,-4.0,251114.5,
372,Billings,MT,2019,1989.0,,1765.0,1036.0,,194.0,224.0,1230.0,1455.0,181723.0,1.0,261203.5,
373,Billings,MT,2020,1966.0,,1791.0,1749.0,,156.0,175.0,1905.0,2076.0,183799.0,-4.0,270214.5,
374,Binghamton,NY,2010,625.0,251725.0,556.0,-399.0,251722.0,95.0,69.0,-304.0,-236.0,251486.0,-1.0,118167.0,
375,Binghamton,NY,2011,2522.0,,2579.0,-1586.0,,409.0,-57.0,-1177.0,-1230.0,250256.0,4.0,110501.5,
376,Binghamton,NY,2012,2570.0,,2482.0,-1842.0,,460.0,88.0,-1382.0,-1270.0,248986.0,24.0,108394.5,
377,Binghamton,NY,2013,2550.0,,2540.0,-1304.0,,389.0,10.0,-915.0,-905.0,248081.0,0.0,109924.0,
378,Binghamton,NY,2014,2643.0,,2512.0,-1533.0,,460.0,131.0,-1073.0,-931.0,247150.0,11.0,110485.0,
379,Binghamton,NY,2015,2571.0,,2622.0,-2247.0,,505.0,-51.0,-1742.0,-1779.0,245371.0,14.0,109190.0,
380,Binghamton,NY,2016,2425.0,,2461.0,-2479.0,,571.0,-36.0,-1908.0,-1938.0,243433.0,6.0,110613.0,
381,Binghamton,NY,2017,2468.0,,2657.0,-1779.0,,447.0,-189.0,-1332.0,-1519.0,241914.0,2.0,111446.0,
382,Binghamton,NY,2018,2388.0,,2520.0,-1388.0,,340.0,-132.0,-1048.0,-1177.0,240737.0,3.0,119953.5,
383,Binghamton,NY,2019,2263.0,,2636.0,-1669.0,,259.0,-373.0,-1410.0,-1779.0,238958.0,4.0,121280.5,
384,Binghamton,NY,2020,2250.0,,2779.0,-1336.0,,225.0,-529.0,-1111.0,-1634.0,237324.0,6.0,125747.0,
385,Birmingham,AL,2010,3365.0,1061024.0,2402.0,-456.0,1061038.0,177.0,963.0,-279.0,690.0,1061728.0,6.0,145099.0,
386,Birmingham,AL,2011,13980.0,,10304.0,-2521.0,,1246.0,3676.0,-1275.0,2386.0,1064114.0,-15.0,137629.5,
387,Birmingham,AL,2012,13972.0,,10142.0,-1157.0,,1020.0,3830.0,-137.0,3611.0,1067725.0,-82.0,132806.0,
388,Birmingham,AL,2013,13727.0,,10656.0,1234.0,,1181.0,3071.0,2415.0,5385.0,1073110.0,-101.0,135690.0,
389,Birmingham,AL,2014,13475.0,,10370.0,-477.0,,834.0,3105.0,357.0,3263.0,1076373.0,-199.0,138430.5,973.0
390,Birmingham,AL,2015,13924.0,,10903.0,-187.0,,1005.0,3021.0,818.0,3741.0,1080114.0,-98.0,141800.0,997.0
391,Birmingham,AL,2016,13687.0,,10701.0,-1081.0,,1347.0,2986.0,266.0,3204.0,1083318.0,-48.0,145809.5,1016.5
392,Birmingham,AL,2017,13365.0,,11128.0,-75.0,,721.0,2237.0,646.0,2831.0,1086149.0,-52.0,151139.0,1036.0
393,Birmingham,AL,2018,13426.0,,11510.0,-315.0,,829.0,1916.0,514.0,2396.0,1088545.0,-34.0,158531.5,1067.0
394,Birmingham,AL,2019,13048.0,,11352.0,143.0,,528.0,1696.0,671.0,2371.0,1090916.0,4.0,167103.0,1109.5
395,Birmingham,AL,2020,12873.0,,12199.0,-97.0,,421.0,674.0,324.0,1005.0,1091921.0,7.0,179401.0,1150.0
396,Bismarck,ND,2010,407.0,110625.0,258.0,311.0,110625.0,14.0,149.0,325.0,494.0,111119.0,20.0,180903.5,
397,Bismarck,ND,2011,1500.0,,923.0,1157.0,,33.0,577.0,1190.0,1770.0,112889.0,3.0,185173.5,
398,Bismarck,ND,2012,1613.0,,927.0,2071.0,,9.0,686.0,2080.0,2839.0,115728.0,73.0,203654.5,
399,Bismarck,ND,2013,1642.0,,926.0,2765.0,,17.0,716.0,2782.0,3574.0,119302.0,76.0,231605.0,
400,Bismarck,ND,2014,1787.0,,937.0,1969.0,,60.0,850.0,2029.0,2931.0,122233.0,52.0,250181.0,
401,Bismarck,ND,2015,1897.0,,1009.0,2040.0,,237.0,888.0,2277.0,3190.0,125423.0,25.0,266363.5,
402,Bismarck,ND,2016,1869.0,,994.0,814.0,,200.0,875.0,1014.0,1890.0,127313.0,1.0,263927.0,
403,Bismarck,ND,2017,1843.0,,1063.0,-136.0,,295.0,780.0,159.0,933.0,128246.0,-6.0,264562.0,
404,Bismarck,ND,2018,1720.0,,1088.0,-623.0,,267.0,632.0,-356.0,275.0,128521.0,-1.0,264948.0,
405,Bismarck,ND,2019,1604.0,,1069.0,-49.0,,58.0,535.0,9.0,547.0,129068.0,3.0,263225.5,
406,Bismarck,ND,2020,1624.0,,1136.0,-9.0,,90.0,488.0,81.0,573.0,129641.0,4.0,272535.0,
407,Blacksburg,VA,2010,381.0,162958.0,259.0,-26.0,162959.0,104.0,122.0,78.0,180.0,163139.0,-20.0,160787.0,
408,Blacksburg,VA,2011,1452.0,,1327.0,-329.0,,532.0,125.0,203.0,332.0,163471.0,4.0,157664.0,
409,Blacksburg,VA,2012,1547.0,,1327.0,-326.0,,817.0,220.0,491.0,705.0,164176.0,-6.0,158689.5,
410,Blacksburg,VA,2013,1587.0,,1432.0,442.0,,555.0,155.0,997.0,1149.0,165325.0,-3.0,164120.0,
411,Blacksburg,VA,2014,1491.0,,1362.0,-374.0,,714.0,129.0,340.0,459.0,165784.0,-10.0,166447.0,
412,Blacksburg,VA,2015,1490.0,,1364.0,-763.0,,704.0,126.0,-59.0,69.0,165853.0,2.0,166678.0,
413,Blacksburg,VA,2016,1505.0,,1404.0,148.0,,646.0,101.0,794.0,893.0,166746.0,-2.0,169439.5,
414,Blacksburg,VA,2017,1430.0,,1427.0,-616.0,,576.0,3.0,-40.0,-32.0,166714.0,5.0,175005.5,
415,Blacksburg,VA,2018,1448.0,,1486.0,666.0,,274.0,-38.0,940.0,906.0,167620.0,4.0,182676.5,
416,Blacksburg,VA,2019,1326.0,,1509.0,-219.0,,459.0,-183.0,240.0,61.0,167681.0,4.0,193465.5,
417,Blacksburg,VA,2020,1335.0,,1607.0,-528.0,,355.0,-272.0,-173.0,-437.0,167244.0,8.0,198263.0,
418,Bloomington,IL,2010,527.0,169572.0,327.0,-65.0,169578.0,118.0,200.0,53.0,237.0,169815.0,-16.0,153023.5,
419,Bloomington,IL,2011,2149.0,,1100.0,-569.0,,643.0,1049.0,74.0,1124.0,170939.0,1.0,147882.0,
420,Bloomington,IL,2012,2078.0,,1043.0,194.0,,627.0,1035.0,821.0,1823.0,172762.0,-33.0,145829.0,
421,Bloomington,IL,2013,2218.0,,1182.0,630.0,,668.0,1036.0,1298.0,2325.0,175087.0,-9.0,149424.0,
422,Bloomington,IL,2014,2056.0,,1115.0,-2681.0,,749.0,941.0,-1932.0,-921.0,174166.0,70.0,151297.5,
423,Bloomington,IL,2015,2092.0,,1179.0,-2661.0,,768.0,913.0,-1893.0,-944.0,173222.0,36.0,150435.0,
424,Bloomington,IL,2016,2103.0,,1172.0,-1611.0,,609.0,931.0,-1002.0,-65.0,173157.0,6.0,150080.0,
425,Bloomington,IL,2017,2005.0,,1172.0,-1954.0,,720.0,833.0,-1234.0,-388.0,172769.0,13.0,152037.5,
426,Bloomington,IL,2018,1902.0,,1250.0,-1598.0,,536.0,652.0,-1062.0,-401.0,172368.0,9.0,153152.0,
427,Bloomington,IL,2019,1789.0,,1242.0,-2047.0,,399.0,547.0,-1648.0,-1096.0,171272.0,5.0,152495.5,
428,Bloomington,IL,2020,1752.0,,1318.0,-781.0,,323.0,434.0,-458.0,-16.0,171256.0,8.0,155712.0,
429,Bloomington,IN,2010,440.0,159549.0,306.0,240.0,159530.0,224.0,134.0,464.0,610.0,160140.0,12.0,154100.0,
430,Bloomington,IN,2011,1465.0,,1067.0,258.0,,968.0,398.0,1226.0,1629.0,161769.0,5.0,149494.5,
431,Bloomington,IN,2012,1534.0,,1060.0,-333.0,,1053.0,474.0,720.0,1169.0,162938.0,-25.0,150488.0,
432,Bloomington,IN,2013,1494.0,,1152.0,-770.0,,834.0,342.0,64.0,399.0,163337.0,-7.0,153408.5,
433,Bloomington,IN,2014,1524.0,,1038.0,-208.0,,978.0,486.0,770.0,1233.0,164570.0,-23.0,157151.5,
434,Bloomington,IN,2015,1572.0,,1171.0,-549.0,,840.0,401.0,291.0,685.0,165255.0,-7.0,159627.0,
435,Bloomington,IN,2016,1516.0,,1235.0,110.0,,1189.0,281.0,1299.0,1579.0,166834.0,-1.0,165695.0,
436,Bloomington,IN,2017,1470.0,,1209.0,-232.0,,764.0,261.0,532.0,785.0,167619.0,-8.0,175560.0,
437,Bloomington,IN,2018,1541.0,,1243.0,-840.0,,1207.0,298.0,367.0,671.0,168290.0,6.0,188070.0,
438,Bloomington,IN,2019,1457.0,,1194.0,-338.0,,836.0,263.0,498.0,769.0,169059.0,8.0,201665.5,
439,Bloomington,IN,2020,1471.0,,1310.0,-836.0,,658.0,161.0,-178.0,-7.0,169052.0,10.0,213476.0,
440,Bloomsburg,PA,2010,237.0,85562.0,182.0,33.0,85552.0,24.0,55.0,57.0,101.0,85653.0,-11.0,132198.5,
441,Bloomsburg,PA,2011,843.0,,881.0,-293.0,,127.0,-38.0,-166.0,-205.0,85448.0,-1.0,130289.0,
442,Bloomsburg,PA,2012,824.0,,899.0,39.0,,81.0,-75.0,120.0,26.0,85474.0,-19.0,130358.5,
443,Bloomsburg,PA,2013,846.0,,870.0,101.0,,55.0,-24.0,156.0,127.0,85601.0,-5.0,132939.0,
444,Bloomsburg,PA,2014,844.0,,908.0,-27.0,,63.0,-64.0,36.0,-48.0,85553.0,-20.0,136614.0,
445,Bloomsburg,PA,2015,833.0,,957.0,-467.0,,43.0,-124.0,-424.0,-552.0,85001.0,-4.0,140875.0,
446,Bloomsburg,PA,2016,774.0,,927.0,-504.0,,66.0,-153.0,-438.0,-589.0,84412.0,2.0,146651.5,
447,Bloomsburg,PA,2017,763.0,,958.0,-369.0,,48.0,-195.0,-321.0,-519.0,83893.0,-3.0,153504.5,
448,Bloomsburg,PA,2018,756.0,,974.0,-261.0,,38.0,-218.0,-223.0,-443.0,83450.0,-2.0,160594.0,
449,Bloomsburg,PA,2019,709.0,,939.0,-46.0,,26.0,-230.0,-20.0,-249.0,83201.0,1.0,168072.5,
450,Bloomsburg,PA,2020,712.0,,1015.0,-36.0,,22.0,-303.0,-14.0,-317.0,82884.0,0.0,173794.0,
451,Boise City,ID,2010,2203.0,616561.0,810.0,-100.0,616566.0,83.0,1393.0,-17.0,1333.0,617899.0,-43.0,159698.5,
452,Boise City,ID,2011,8649.0,,4120.0,4398.0,,966.0,4529.0,5364.0,9905.0,627804.0,12.0,138372.5,
453,Boise City,ID,2012,8415.0,,4115.0,4816.0,,666.0,4300.0,5482.0,9853.0,637657.0,71.0,149412.5,
454,Boise City,ID,2013,8524.0,,4354.0,6843.0,,790.0,4170.0,7633.0,11884.0,649541.0,81.0,179595.0,
455,Boise City,ID,2014,8480.0,,4342.0,8413.0,,796.0,4138.0,9209.0,13512.0,663053.0,165.0,190500.0,969.0
456,Boise City,ID,2015,8749.0,,4618.0,6546.0,,1424.0,4131.0,7970.0,12120.0,675173.0,19.0,200716.0,1020.5
457,Boise City,ID,2016,8678.0,,4838.0,11442.0,,1473.0,3840.0,12915.0,16801.0,691974.0,46.0,214849.5,1089.0
458,Boise City,ID,2017,8410.0,,4958.0,14218.0,,675.0,3452.0,14893.0,18410.0,710384.0,65.0,234145.5,1164.5
459,Boise City,ID,2018,8197.0,,5204.0,16192.0,,28.0,2993.0,16220.0,19270.0,729654.0,57.0,266658.5,1254.0
460,Boise City,ID,2019,8219.0,,5108.0,17165.0,,145.0,3111.0,17310.0,20396.0,750050.0,-25.0,299201.0,1350.5
