msa,city,state,date,year,month,Housing Inventory: Median Listing Price,Housing Inventory: New Listing Count,Per Capita Personal Income,Resident Population
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-06-01,2021,6,-4.15,26256.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-07-01,2021,7,-3.53,23384.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-08-01,2021,8,3.18,24204.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-09-01,2021,9,1.8,23792.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-10-01,2021,10,2.43,21444.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-11-01,2021,11,10.98,17124.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2017-07-01,2017,7,12.8,21952.0,72163.0,19325.115
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2017-08-01,2017,8,11.81,20880.0,72163.0,19325.115
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2017-09-01,2017,9,11.24,20340.0,72163.0,19325.115
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2017-10-01,2017,10,9.76,20660.0,72163.0,19325.115
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2017-11-01,2017,11,7.29,16768.0,72163.0,19325.115
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2017-12-01,2017,12,7.2,11540.0,72163.0,19325.115
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2018-01-01,2018,1,8.42,17108.0,75166.0,19289.42
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2018-02-01,2018,2,9.62,20920.0,75166.0,19289.42
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2018-03-01,2018,3,11.36,22904.0,75166.0,19289.42
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2018-04-01,2018,4,10.02,28476.0,75166.0,19289.42
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2018-05-01,2018,5,9.16,29160.0,75166.0,19289.42
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2018-06-01,2018,6,9.79,25740.0,75166.0,19289.42
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2018-07-01,2018,7,9.82,23332.0,75166.0,19289.42
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2018-08-01,2018,8,9.24,21536.0,75166.0,19289.42
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2018-09-01,2018,9,10.83,24296.0,75166.0,19289.42
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2018-10-01,2018,10,10.86,21904.0,75166.0,19289.42
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2018-11-01,2018,11,12.16,18120.0,75166.0,19289.42
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2018-12-01,2018,12,12.4,12736.0,75166.0,19289.42
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2019-01-01,2019,1,11.56,19864.0,77911.0,19232.494
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2019-02-01,2019,2,8.29,20016.0,77911.0,19232.494
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2019-03-01,2019,3,6.08,24472.0,77911.0,19232.494
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2019-04-01,2019,4,6.31,28940.0,77911.0,19232.494
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2019-05-01,2019,5,5.76,31008.0,77911.0,19232.494
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2019-06-01,2019,6,5.06,26904.0,77911.0,19232.494
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2019-07-01,2019,7,4.66,22324.0,77911.0,19232.494
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2019-08-01,2019,8,5.06,24556.0,77911.0,19232.494
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2019-09-01,2019,9,2.48,25752.0,77911.0,19232.494
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2019-10-01,2019,10,6.09,20528.0,77911.0,19232.494
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2019-11-01,2019,11,6.85,17748.0,77911.0,19232.494
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2019-12-01,2019,12,8.71,10276.0,77911.0,19232.494
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2020-01-01,2020,1,7.63,19068.0,82322.0,19124.359
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2020-02-01,2020,2,7.91,21800.0,82322.0,19124.359
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2020-03-01,2020,3,7.37,20372.0,82322.0,19124.359
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2020-04-01,2020,4,8.58,8396.0,82322.0,19124.359
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2020-05-01,2020,5,8.78,18320.0,82322.0,19124.359
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2020-06-01,2020,6,9.79,26540.0,82322.0,19124.359
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2020-07-01,2020,7,18.78,27708.0,82322.0,19124.359
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2020-08-01,2020,8,33.24,26828.0,82322.0,19124.359
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2020-09-01,2020,9,39.2,27224.0,82322.0,19124.359
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2020-10-01,2020,10,43.09,26288.0,82322.0,19124.359
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2020-11-01,2020,11,37.85,18368.0,82322.0,19124.359
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2020-12-01,2020,12,38.8,12492.0,82322.0,19124.359
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-01-01,2021,1,43.92,17232.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-02-01,2021,2,42.22,15940.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-03-01,2021,3,40.96,22228.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-04-01,2021,4,40.16,25460.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-05-01,2021,5,37.32,26800.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-06-01,2021,6,31.54,26256.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-07-01,2021,7,19.02,23384.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-08-01,2021,8,11.62,24204.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-09-01,2021,9,9.86,23792.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-10-01,2021,10,4.53,21444.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-11-01,2021,11,17.54,17124.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2017-07-01,2017,7,14.25,21952.0,72163.0,19325.115
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2017-08-01,2017,8,12.84,20880.0,72163.0,19325.115
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2017-09-01,2017,9,13.58,20340.0,72163.0,19325.115
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2017-10-01,2017,10,12.33,20660.0,72163.0,19325.115
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2017-11-01,2017,11,10.37,16768.0,72163.0,19325.115
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2017-12-01,2017,12,10.32,11540.0,72163.0,19325.115
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2018-01-01,2018,1,11.89,17108.0,75166.0,19289.42
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2018-02-01,2018,2,11.85,20920.0,75166.0,19289.42
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2018-03-01,2018,3,13.29,22904.0,75166.0,19289.42
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2018-04-01,2018,4,12.48,28476.0,75166.0,19289.42
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2018-05-01,2018,5,11.13,29160.0,75166.0,19289.42
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2018-06-01,2018,6,10.85,25740.0,75166.0,19289.42
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2018-07-01,2018,7,12.27,23332.0,75166.0,19289.42
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2018-08-01,2018,8,11.04,21536.0,75166.0,19289.42
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2018-09-01,2018,9,10.31,24296.0,75166.0,19289.42
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2018-10-01,2018,10,10.19,21904.0,75166.0,19289.42
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2018-11-01,2018,11,10.31,18120.0,75166.0,19289.42
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2018-12-01,2018,12,9.4,12736.0,75166.0,19289.42
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2019-01-01,2019,1,8.34,19864.0,77911.0,19232.494
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2019-02-01,2019,2,5.71,20016.0,77911.0,19232.494
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2019-03-01,2019,3,3.98,24472.0,77911.0,19232.494
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2019-04-01,2019,4,4.13,28940.0,77911.0,19232.494
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2019-05-01,2019,5,3.73,31008.0,77911.0,19232.494
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2019-06-01,2019,6,3.64,26904.0,77911.0,19232.494
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2019-07-01,2019,7,1.91,22324.0,77911.0,19232.494
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2019-08-01,2019,8,4.05,24556.0,77911.0,19232.494
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2019-09-01,2019,9,2.89,25752.0,77911.0,19232.494
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2019-10-01,2019,10,3.66,20528.0,77911.0,19232.494
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2019-11-01,2019,11,2.8,17748.0,77911.0,19232.494
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2019-12-01,2019,12,5.43,10276.0,77911.0,19232.494
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2020-01-01,2020,1,5.58,19068.0,82322.0,19124.359
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2020-02-01,2020,2,5.94,21800.0,82322.0,19124.359
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2020-03-01,2020,3,5.31,20372.0,82322.0,19124.359
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2020-04-01,2020,4,4.22,8396.0,82322.0,19124.359
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2020-05-01,2020,5,1.67,18320.0,82322.0,19124.359
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2020-06-01,2020,6,3.6,26540.0,82322.0,19124.359
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2020-07-01,2020,7,7.15,27708.0,82322.0,19124.359
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2020-08-01,2020,8,14.62,26828.0,82322.0,19124.359
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2020-09-01,2020,9,17.07,27224.0,82322.0,19124.359
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2020-10-01,2020,10,17.44,26288.0,82322.0,19124.359
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2020-11-01,2020,11,18.0,18368.0,82322.0,19124.359
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2020-12-01,2020,12,17.33,12492.0,82322.0,19124.359
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-01-01,2021,1,18.21,17232.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-02-01,2021,2,15.93,15940.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-03-01,2021,3,13.88,22228.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-04-01,2021,4,12.02,25460.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-05-01,2021,5,12.09,26800.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-06-01,2021,6,8.58,26256.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-07-01,2021,7,3.84,23384.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-08-01,2021,8,-1.26,24204.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-09-01,2021,9,-1.95,23792.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-10-01,2021,10,-2.5,21444.0,,
"New York-Newark-Jersey City, NY-NJ-PA",New York,NY,2021-11-01,2021,11,0.92,17124.0,,
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2016-07-01,2016,7,285900.0,16644.0,56522.0,9533.732
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2016-08-01,2016,8,285000.0,15300.0,56522.0,9533.732
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2016-09-01,2016,9,284950.0,15364.0,56522.0,9533.732
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2016-10-01,2016,10,280000.0,13076.0,56522.0,9533.732
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2016-11-01,2016,11,278140.0,10616.0,56522.0,9533.732
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2016-12-01,2016,12,269900.0,6696.0,56522.0,9533.732
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2017-01-01,2017,1,270450.0,11956.0,58501.0,9513.947
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2017-02-01,2017,2,286000.0,15428.0,58501.0,9513.947
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2017-03-01,2017,3,299450.0,17392.0,58501.0,9513.947
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2017-04-01,2017,4,309900.0,17336.0,58501.0,9513.947
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2017-05-01,2017,5,319694.0,18216.0,58501.0,9513.947
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2017-06-01,2017,6,319900.0,18372.0,58501.0,9513.947
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2017-07-01,2017,7,315000.0,17284.0,58501.0,9513.947
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2017-08-01,2017,8,305076.0,16200.0,58501.0,9513.947
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2017-09-01,2017,9,300000.0,14764.0,58501.0,9513.947
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2017-10-01,2017,10,299900.0,13376.0,58501.0,9513.947
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2017-11-01,2017,11,297000.0,11144.0,58501.0,9513.947
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2017-12-01,2017,12,289000.0,7220.0,58501.0,9513.947
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2018-01-01,2018,1,288950.0,11752.0,61970.0,9485.403
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2018-02-01,2018,2,304500.0,13620.0,61970.0,9485.403
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2018-03-01,2018,3,325000.0,17648.0,61970.0,9485.403
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2018-04-01,2018,4,335000.0,18436.0,61970.0,9485.403
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2018-05-01,2018,5,336250.0,19680.0,61970.0,9485.403
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2018-06-01,2018,6,334900.0,19304.0,61970.0,9485.403
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2018-07-01,2018,7,327250.0,18600.0,61970.0,9485.403
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2018-08-01,2018,8,319950.0,17228.0,61970.0,9485.403
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2018-09-01,2018,9,317900.0,17064.0,61970.0,9485.403
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2018-10-01,2018,10,312000.0,15108.0,61970.0,9485.403
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2018-11-01,2018,11,302000.0,11836.0,61970.0,9485.403
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2018-12-01,2018,12,297000.0,7804.0,61970.0,9485.403
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2019-01-01,2019,1,297788.0,12388.0,64079.0,9454.282
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2019-02-01,2019,2,312400.0,14620.0,64079.0,9454.282
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2019-03-01,2019,3,327957.1429,17192.0,64079.0,9454.282
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2019-04-01,2019,4,339900.0,20260.0,64079.0,9454.282
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2019-05-01,2019,5,339900.0,19728.0,64079.0,9454.282
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2019-06-01,2019,6,339000.0,20676.0,64079.0,9454.282
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2019-07-01,2019,7,332450.0,18760.0,64079.0,9454.282
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2019-08-01,2019,8,326315.4286,18036.0,64079.0,9454.282
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2019-09-01,2019,9,320718.0,17176.0,64079.0,9454.282
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2019-10-01,2019,10,319000.0,15428.0,64079.0,9454.282
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2019-11-01,2019,11,309900.0,10940.0,64079.0,9454.282
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2019-12-01,2019,12,299900.0,7580.0,64079.0,9454.282
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2020-01-01,2020,1,299900.0,12832.0,67671.0,9406.638
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2020-02-01,2020,2,319900.0,14840.0,67671.0,9406.638
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2020-03-01,2020,3,328950.0,15472.0,67671.0,9406.638
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2020-04-01,2020,4,324949.5,9480.0,67671.0,9406.638
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2020-05-01,2020,5,329900.0,13716.0,67671.0,9406.638
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2020-06-01,2020,6,339900.0,16564.0,67671.0,9406.638
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2020-07-01,2020,7,348450.0,16748.0,67671.0,9406.638
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2020-08-01,2020,8,349000.0,16424.0,67671.0,9406.638
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2020-09-01,2020,9,349450.0,15908.0,67671.0,9406.638
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2020-10-01,2020,10,344900.0,14192.0,67671.0,9406.638
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2020-11-01,2020,11,335400.0,10704.0,67671.0,9406.638
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2020-12-01,2020,12,326340.0,7540.0,67671.0,9406.638
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2021-01-01,2021,1,329500.0,9972.0,,
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2021-02-01,2021,2,342995.0,9608.0,,
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2021-03-01,2021,3,349900.0,11992.0,,
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2021-04-01,2021,4,350000.0,13920.0,,
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2021-05-01,2021,5,355000.0,14868.0,,
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2021-06-01,2021,6,355000.0,17080.0,,
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2021-07-01,2021,7,349900.0,16772.0,,
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2021-08-01,2021,8,341214.0,15624.0,,
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2021-09-01,2021,9,332450.0,14756.0,,
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2021-10-01,2021,10,329900.0,12976.0,,
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2021-11-01,2021,11,322445.0,9964.0,,
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2017-07-01,2017,7,-1.53,17284.0,58501.0,9513.947
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2017-08-01,2017,8,-3.15,16200.0,58501.0,9513.947
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2017-09-01,2017,9,-1.66,14764.0,58501.0,9513.947
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2017-10-01,2017,10,-0.03,13376.0,58501.0,9513.947
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2017-11-01,2017,11,-0.97,11144.0,58501.0,9513.947
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2017-12-01,2017,12,-2.69,7220.0,58501.0,9513.947
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2018-01-01,2018,1,-0.02,11752.0,61970.0,9485.403
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2018-02-01,2018,2,5.38,13620.0,61970.0,9485.403
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2018-03-01,2018,3,6.73,17648.0,61970.0,9485.403
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2018-04-01,2018,4,3.08,18436.0,61970.0,9485.403
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2018-05-01,2018,5,0.37,19680.0,61970.0,9485.403
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2018-06-01,2018,6,-0.4,19304.0,61970.0,9485.403
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2018-07-01,2018,7,-2.28,18600.0,61970.0,9485.403
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2018-08-01,2018,8,-2.23,17228.0,61970.0,9485.403
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2018-09-01,2018,9,-0.64,17064.0,61970.0,9485.403
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2018-10-01,2018,10,-1.86,15108.0,61970.0,9485.403
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2018-11-01,2018,11,-3.21,11836.0,61970.0,9485.403
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2018-12-01,2018,12,-1.66,7804.0,61970.0,9485.403
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2019-01-01,2019,1,0.27,12388.0,64079.0,9454.282
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2019-02-01,2019,2,4.91,14620.0,64079.0,9454.282
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2019-03-01,2019,3,4.98,17192.0,64079.0,9454.282
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2019-04-01,2019,4,3.64,20260.0,64079.0,9454.282
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2019-05-01,2019,5,0.0,19728.0,64079.0,9454.282
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2019-06-01,2019,6,-0.26,20676.0,64079.0,9454.282
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2019-07-01,2019,7,-1.93,18760.0,64079.0,9454.282
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2019-08-01,2019,8,-1.85,18036.0,64079.0,9454.282
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2019-09-01,2019,9,-1.72,17176.0,64079.0,9454.282
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2019-10-01,2019,10,-0.54,15428.0,64079.0,9454.282
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2019-11-01,2019,11,-2.85,10940.0,64079.0,9454.282
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2019-12-01,2019,12,-3.23,7580.0,64079.0,9454.282
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2020-01-01,2020,1,0.0,12832.0,67671.0,9406.638
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2020-02-01,2020,2,6.67,14840.0,67671.0,9406.638
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2020-03-01,2020,3,2.83,15472.0,67671.0,9406.638
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2020-04-01,2020,4,-1.22,9480.0,67671.0,9406.638
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2020-05-01,2020,5,1.52,13716.0,67671.0,9406.638
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2020-06-01,2020,6,3.03,16564.0,67671.0,9406.638
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2020-07-01,2020,7,2.52,16748.0,67671.0,9406.638
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2020-08-01,2020,8,0.16,16424.0,67671.0,9406.638
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2020-09-01,2020,9,0.13,15908.0,67671.0,9406.638
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2020-10-01,2020,10,-1.3,14192.0,67671.0,9406.638
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2020-11-01,2020,11,-2.75,10704.0,67671.0,9406.638
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2020-12-01,2020,12,-2.7,7540.0,67671.0,9406.638
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2021-01-01,2021,1,0.97,9972.0,,
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2021-02-01,2021,2,4.1,9608.0,,
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2021-03-01,2021,3,2.01,11992.0,,
"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL,2021-04-01,2021,4,0.03,13920.0,,
